(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(67896, 27, 4);[1, 30, 6, 50];87;אלון;17963;(1, 44, 17, 8, 17963);נמצא;4;(1, 44, 17, 31, 67896);ויאמר חלילה לי מעשות זאת האיש אשר נמצא הגביע בידו הוא יהיה לי עבד ואתם עלו לשלום אל אביכם
(103130, 27, 4);[1, 30, 6, 50];87;אלון;27197;(2, 16, 35, 9, 27197);באם;2;(2, 16, 35, 31, 103130);ובני ישראל אכלו את המן ארבעים שנה עד באם אל ארץ נושבת את המן אכלו עד באם אל קצה ארץ כנען
(148791, 27, 4);[1, 30, 6, 50];87;אלון;39252;(3, 6, 20, 2, 39252);אשר;1;(3, 6, 20, 3, 148791);כל אשר יגע בבשרה יקדש ואשר יזה מדמה על הבגד אשר יזה עליה תכבס במקום קדש
(223774, 27, 4);[1, 30, 6, 50];87;אלון;59001;(4, 21, 6, 8, 59001);את;1;(4, 21, 6, 33, 223774);וישלח יהוה בעם את הנחשים השרפים וינשכו את העם וימת עם רב מישראל
(239961, 27, 4);[1, 30, 6, 50];87;אלון;63145;(4, 31, 12, 15, 63145);ואת;2;(4, 31, 12, 53, 239961);ויבאו אל משה ואל אלעזר הכהן ואל עדת בני ישראל את השבי ואת המלקוח ואת השלל אל המחנה אל ערבת מואב אשר על ירדן ירחו
(254437, 27, 4);[1, 30, 6, 50];87;אלון;66846;(5, 2, 36, 18, 66846);את;1;(5, 2, 36, 62, 254437);מערער אשר על שפת נחל ארנן והעיר אשר בנחל ועד הגלעד לא היתה קריה אשר שגבה ממנו את הכל נתן יהוה אלהינו לפנינו
(303815, 27, 4);[1, 30, 6, 50];87;אלון;79715;(5, 33, 22, 2, 79715);אמר;1;(5, 33, 22, 5, 303815);ולדן אמר דן גור אריה יזנק מן הבשן
(2615, 28, 4);[1, 30, 6, 50];87;אלון;687;(1, 2, 20, 1, 687);ויקרא;5;(1, 2, 20, 5, 2615);ויקרא האדם שמות לכל הבהמה ולעוף השמים ולכל חית השדה ולאדם לא מצא עזר כנגדו
(8340, 28, 4);[1, 30, 6, 50];87;אלון;2234;(1, 7, 9, 3, 2234);באו;2;(1, 7, 9, 10, 8340);שנים שנים באו אל נח אל התבה זכר ונקבה כאשר צוה אלהים את נח
(65155, 28, 4);[1, 30, 6, 50];87;אלון;17286;(1, 43, 3, 10, 17286);לא;2;(1, 43, 3, 37, 65155);ויאמר אליו יהודה לאמר העד העד בנו האיש לאמר לא תראו פני בלתי אחיכם אתכם
(109204, 28, 4);[1, 30, 6, 50];87;אלון;28868;(2, 21, 28, 6, 28868);או;1;(2, 21, 28, 15, 109204);וכי יגח שור את איש או את אשה ומת סקול יסקל השור ולא יאכל את בשרו ובעל השור נקי
(119747, 28, 4);[1, 30, 6, 50];87;אלון;31590;(2, 28, 29, 12, 31590);אל;1;(2, 28, 29, 41, 119747);ונשא אהרן את שמות בני ישראל בחשן המשפט על לבו בבאו אל הקדש לזכרן לפני יהוה תמיד
(125139, 28, 4);[1, 30, 6, 50];87;אלון;33004;(2, 31, 8, 11, 33004);ואת;2;(2, 31, 8, 39, 125139);ואת השלחן ואת כליו ואת המנרה הטהרה ואת כל כליה ואת מזבח הקטרת
(255530, 28, 4);[1, 30, 6, 50];87;אלון;67139;(5, 3, 18, 2, 67139);אתכם;1;(5, 3, 18, 5, 255530);ואצו אתכם בעת ההוא לאמר יהוה אלהיכם נתן לכם את הארץ הזאת לרשתה חלוצים תעברו לפני אחיכם בני ישראל כל בני חיל
(265196, 28, 4);[1, 30, 6, 50];87;אלון;69614;(5, 8, 19, 9, 69614);אחרי;1;(5, 8, 19, 30, 265196);והיה אם שכח תשכח את יהוה אלהיך והלכת אחרי אלהים אחרים ועבדתם והשתחוית להם העדתי בכם היום כי אבד תאבדון
(280657, 28, 4);[1, 30, 6, 50];87;אלון;73641;(5, 19, 6, 22, 73641);שנא;3;(5, 19, 6, 73, 280657);פן ירדף גאל הדם אחרי הרצח כי יחם לבבו והשיגו כי ירבה הדרך והכהו נפש ולו אין משפט מות כי לא שנא הוא לו מתמול שלשום
(284731, 28, 4);[1, 30, 6, 50];87;אלון;74747;(5, 22, 16, 9, 74747);לאיש;2;(5, 22, 16, 30, 284731);ואמר אבי הנער אל הזקנים את בתי נתתי לאיש הזה לאשה וישנאה
(49474, 29, 4);[1, 30, 6, 50];87;אלון;13187;(1, 34, 7, 8, 13187);האנשים;2;(1, 34, 7, 31, 49474);ובני יעקב באו מן השדה כשמעם ויתעצבו האנשים ויחר להם מאד כי נבלה עשה בישראל לשכב את בת יעקב וכן לא יעשה
(93228, 29, 4);[1, 30, 6, 50];87;אלון;24594;(2, 10, 27, 7, 24594);אבה;1;(2, 10, 27, 21, 93228);ויחזק יהוה את לב פרעה ולא אבה לשלחם
(132310, 29, 4);[1, 30, 6, 50];87;אלון;34936;(2, 35, 29, 2, 34936);איש;1;(2, 35, 29, 3, 132310);כל איש ואשה אשר נדב לבם אתם להביא לכל המלאכה אשר צוה יהוה לעשות ביד משה הביאו בני ישראל נדבה ליהוה
(150954, 29, 4);[1, 30, 6, 50];87;אלון;39817;(3, 8, 4, 3, 39817);כאשר;2;(3, 8, 4, 9, 150954);ויעש משה כאשר צוה יהוה אתו ותקהל העדה אל פתח אהל מועד
(166015, 29, 4);[1, 30, 6, 50];87;אלון;43893;(3, 16, 2, 7, 43893);אהרן;1;(3, 16, 2, 20, 166015);ויאמר יהוה אל משה דבר אל אהרן אחיך ואל יבא בכל עת אל הקדש מבית לפרכת אל פני הכפרת אשר על הארן ולא ימות כי בענן אראה על הכפרת
(239479, 29, 4);[1, 30, 6, 50];87;אלון;63014;(4, 31, 3, 9, 63014);לצבא;4;(4, 31, 3, 36, 239479);וידבר משה אל העם לאמר החלצו מאתכם אנשים לצבא ויהיו על מדין לתת נקמת יהוה במדין
(241427, 29, 4);[1, 30, 6, 50];87;אלון;63523;(4, 31, 43, 10, 63523);אלף;1;(4, 31, 43, 35, 241427);ותהי מחצת העדה מן הצאן שלש מאות אלף ושלשים אלף שבעת אלפים וחמש מאות
(252215, 29, 4);[1, 30, 6, 50];87;אלון;66265;(5, 1, 41, 10, 66265);אשר;1;(5, 1, 41, 44, 252215);ותענו ותאמרו אלי חטאנו ליהוה אנחנו נעלה ונלחמנו ככל אשר צונו יהוה אלהינו ותחגרו איש את כלי מלחמתו ותהינו לעלת ההרה
(13947, 30, 4);[1, 30, 6, 50];87;אלון;3736;(1, 11, 29, 8, 3736);אברם;1;(1, 11, 29, 26, 13947);ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה
(21992, 30, 4);[1, 30, 6, 50];87;אלון;5868;(1, 18, 30, 13, 5868);אעשה;1;(1, 18, 30, 48, 21992);ויאמר אל נא יחר לאדני ואדברה אולי ימצאון שם שלשים ויאמר לא אעשה אם אמצא שם שלשים
(35729, 30, 4);[1, 30, 6, 50];87;אלון;9501;(1, 26, 25, 9, 9501);אהלו;1;(1, 26, 25, 28, 35729);ויבן שם מזבח ויקרא בשם יהוה ויט שם אהלו ויכרו שם עבדי יצחק באר
(43740, 30, 4);[1, 30, 6, 50];87;אלון;11654;(1, 31, 3, 6, 11654);אל;1;(1, 31, 3, 19, 43740);ויאמר יהוה אל יעקב שוב אל ארץ אבותיך ולמולדתך ואהיה עמך
(56712, 30, 4);[1, 30, 6, 50];87;אלון;15078;(1, 38, 16, 2, 15078);אליה;1;(1, 38, 16, 4, 56712);ויט אליה אל הדרך ויאמר הבה נא אבוא אליך כי לא ידע כי כלתו הוא ותאמר מה תתן לי כי תבוא אלי
(84847, 30, 4);[1, 30, 6, 50];87;אלון;22381;(2, 6, 2, 6, 22381);אליו;1;(2, 6, 2, 21, 84847);וידבר אלהים אל משה ויאמר אליו אני יהוה
(149278, 30, 4);[1, 30, 6, 50];87;אלון;39384;(3, 7, 8, 5, 39384);איש;1;(3, 7, 8, 17, 149278);והכהן המקריב את עלת איש עור העלה אשר הקריב לכהן לו יהיה
(153491, 30, 4);[1, 30, 6, 50];87;אלון;40505;(3, 9, 11, 3, 40505);ואת;2;(3, 9, 11, 9, 153491);ואת הבשר ואת העור שרף באש מחוץ למחנה
(278854, 30, 4);[1, 30, 6, 50];87;אלון;73154;(5, 17, 17, 1, 73154);ולא;3;(5, 17, 17, 3, 278854);ולא ירבה לו נשים ולא יסור לבבו וכסף וזהב לא ירבה לו מאד
(295577, 30, 4);[1, 30, 6, 50];87;אלון;77587;(5, 29, 4, 11, 77587);לא;2;(5, 29, 4, 48, 295577);ואולך אתכם ארבעים שנה במדבר לא בלו שלמתיכם מעליכם ונעלך לא בלתה מעל רגלך
(298697, 30, 4);[1, 30, 6, 50];87;אלון;78380;(5, 31, 6, 11, 78380);הוא;3;(5, 31, 6, 44, 298697);חזקו ואמצו אל תיראו ואל תערצו מפניהם כי יהוה אלהיך הוא ההלך עמך לא ירפך ולא יעזבך
(71636, 31, 4);[1, 30, 6, 50];87;אלון;18940;(1, 46, 30, 9, 18940);את;1;(1, 46, 30, 35, 71636);ויאמר ישראל אל יוסף אמותה הפעם אחרי ראותי את פניך כי עודך חי
(129884, 31, 4);[1, 30, 6, 50];87;אלון;34288;(2, 34, 15, 7, 34288);אחרי;1;(2, 34, 15, 24, 129884);פן תכרת ברית ליושב הארץ וזנו אחרי אלהיהם וזבחו לאלהיהם וקרא לך ואכלת מזבחו
(194280, 31, 4);[1, 30, 6, 50];87;אלון;51232;(4, 4, 30, 12, 51232);לצבא;4;(4, 4, 30, 43, 194280);מבן שלשים שנה ומעלה ועד בן חמשים שנה תפקדם כל הבא לצבא לעבד את עבדת אהל מועד
(230134, 31, 4);[1, 30, 6, 50];87;אלון;60725;(4, 24, 24, 11, 60725);אבד;1;(4, 24, 24, 36, 230134);וצים מיד כתים וענו אשור וענו עבר וגם הוא עדי אבד
(248931, 31, 4);[1, 30, 6, 50];87;אלון;65432;(4, 35, 33, 4, 65432);הארץ;2;(4, 35, 33, 13, 248931);ולא תחניפו את הארץ אשר אתם בה כי הדם הוא יחניף את הארץ ולארץ לא יכפר לדם אשר שפך בה כי אם בדם שפכו
(38804, 32, 4);[1, 30, 6, 50];87;אלון;10320;(1, 28, 4, 16, 10320);לאברהם;2;(1, 28, 4, 56, 38804);ויתן לך את ברכת אברהם לך ולזרעך אתך לרשתך את ארץ מגריך אשר נתן אלהים לאברהם
(39762, 32, 4);[1, 30, 6, 50];87;אלון;10574;(1, 28, 22, 1, 10574);והאבן;3;(1, 28, 22, 3, 39762);והאבן הזאת אשר שמתי מצבה יהיה בית אלהים וכל אשר תתן לי עשר אעשרנו לך
(50169, 32, 4);[1, 30, 6, 50];87;אלון;13370;(1, 34, 21, 10, 13370);והארץ;3;(1, 34, 21, 42, 50169);האנשים האלה שלמים הם אתנו וישבו בארץ ויסחרו אתה והארץ הנה רחבת ידים לפניהם את בנתם נקח לנו לנשים ואת בנתינו נתן להם
(68270, 32, 4);[1, 30, 6, 50];87;אלון;18068;(1, 44, 25, 2, 18068);אבינו;1;(1, 44, 25, 6, 68270);ויאמר אבינו שבו שברו לנו מעט אכל
(74391, 32, 4);[1, 30, 6, 50];87;אלון;19653;(1, 48, 9, 15, 19653);אלי;1;(1, 48, 9, 47, 74391);ויאמר יוסף אל אביו בני הם אשר נתן לי אלהים בזה ויאמר קחם נא אלי ואברכם
(106696, 32, 4);[1, 30, 6, 50];87;אלון;28172;(2, 19, 20, 6, 28172);אל;1;(2, 19, 20, 17, 106696);וירד יהוה על הר סיני אל ראש ההר ויקרא יהוה למשה אל ראש ההר ויעל משה
(135410, 32, 4);[1, 30, 6, 50];87;אלון;35713;(2, 37, 15, 7, 35713);אתם;1;(2, 37, 15, 23, 135410);ויעש את הבדים עצי שטים ויצף אתם זהב לשאת את השלחן
(165405, 32, 4);[1, 30, 6, 50];87;אלון;43727;(3, 15, 24, 4, 43727);איש;1;(3, 15, 24, 11, 165405);ואם שכב ישכב איש אתה ותהי נדתה עליו וטמא שבעת ימים וכל המשכב אשר ישכב עליו יטמא
(171901, 32, 4);[1, 30, 6, 50];87;אלון;45488;(3, 20, 1, 5, 45488);לאמר;2;(3, 20, 1, 16, 171901);וידבר יהוה אל משה לאמר
(217513, 32, 4);[1, 30, 6, 50];87;אלון;57328;(4, 17, 6, 11, 57328);לאמר;2;(4, 17, 6, 37, 217513);וילנו כל עדת בני ישראל ממחרת על משה ועל אהרן לאמר אתם המתם את עם יהוה
(263795, 32, 4);[1, 30, 6, 50];87;אלון;69253;(5, 7, 20, 6, 69253);אלהיך;1;(5, 7, 20, 19, 263795);וגם את הצרעה ישלח יהוה אלהיך בם עד אבד הנשארים והנסתרים מפניך
(281674, 32, 4);[1, 30, 6, 50];87;אלון;73919;(5, 20, 4, 9, 73919);איביכם;1;(5, 20, 4, 31, 281674);כי יהוה אלהיכם ההלך עמכם להלחם לכם עם איביכם להושיע אתכם
(287616, 32, 4);[1, 30, 6, 50];87;אלון;75533;(5, 24, 15, 17, 75533);יקרא;4;(5, 24, 15, 59, 287616);ביומו תתן שכרו ולא תבוא עליו השמש כי עני הוא ואליו הוא נשא את נפשו ולא יקרא עליך אל יהוה והיה בך חטא
(13451, 33, 4);[1, 30, 6, 50];87;אלון;3606;(1, 11, 17, 9, 3606);וארבע;2;(1, 11, 17, 32, 13451);ויחי עבר אחרי הולידו את פלג שלשים שנה וארבע מאות שנה ויולד בנים ובנות
(37306, 33, 4);[1, 30, 6, 50];87;אלון;9915;(1, 27, 24, 2, 9915);אתה;1;(1, 27, 24, 6, 37306);ויאמר אתה זה בני עשו ויאמר אני
(188253, 33, 4);[1, 30, 6, 50];87;אלון;49720;(4, 1, 44, 1, 49720);אלה;1;(4, 1, 44, 1, 188253);אלה הפקדים אשר פקד משה ואהרן ונשיאי ישראל שנים עשר איש איש אחד לבית אבתיו היו
(199045, 33, 4);[1, 30, 6, 50];87;אלון;52486;(4, 7, 15, 5, 52486);איל;1;(4, 7, 15, 11, 199045);פר אחד בן בקר איל אחד כבש אחד בן שנתו לעלה
(228391, 33, 4);[1, 30, 6, 50];87;אלון;60258;(4, 23, 17, 2, 60258);אליו;1;(4, 23, 17, 5, 228391);ויבא אליו והנו נצב על עלתו ושרי מואב אתו ויאמר לו בלק מה דבר יהוה
(232713, 33, 4);[1, 30, 6, 50];87;אלון;61339;(4, 26, 38, 7, 61339);לאשבל;2;(4, 26, 38, 31, 232713);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(274924, 33, 4);[1, 30, 6, 50];87;אלון;72103;(5, 14, 26, 4, 72103);אשר;1;(5, 14, 26, 13, 274924);ונתתה הכסף בכל אשר תאוה נפשך בבקר ובצאן וביין ובשכר ובכל אשר תשאלך נפשך ואכלת שם לפני יהוה אלהיך ושמחת אתה וביתך
(293385, 33, 4);[1, 30, 6, 50];87;אלון;77020;(5, 28, 36, 15, 77020);ואבתיך;2;(5, 28, 36, 48, 293385);יולך יהוה אתך ואת מלכך אשר תקים עליך אל גוי אשר לא ידעת אתה ואבתיך ועבדת שם אלהים אחרים עץ ואבן
(13532, 34, 4);[1, 30, 6, 50];87;אלון;3627;(1, 11, 19, 9, 3627);ומאתים;3;(1, 11, 19, 32, 13532);ויחי פלג אחרי הולידו את רעו תשע שנים ומאתים שנה ויולד בנים ובנות
(43413, 34, 4);[1, 30, 6, 50];87;אלון;11570;(1, 30, 40, 7, 11570);אל;1;(1, 30, 40, 28, 43413);והכשבים הפריד יעקב ויתן פני הצאן אל עקד וכל חום בצאן לבן וישת לו עדרים לבדו ולא שתם על צאן לבן
(64807, 34, 4);[1, 30, 6, 50];87;אלון;17197;(1, 42, 35, 15, 17197);ואביהם;2;(1, 42, 35, 59, 64807);ויהי הם מריקים שקיהם והנה איש צרור כספו בשקו ויראו את צררות כספיהם המה ואביהם וייראו
(195970, 34, 4);[1, 30, 6, 50];87;אלון;51670;(4, 5, 15, 12, 51670);האיפה;2;(4, 5, 15, 44, 195970);והביא האיש את אשתו אל הכהן והביא את קרבנה עליה עשירת האיפה קמח שערים לא יצק עליו שמן ולא יתן עליו לבנה כי מנחת קנאת הוא מנחת זכרון מזכרת עון
(216716, 34, 4);[1, 30, 6, 50];87;אלון;57121;(4, 16, 28, 1, 57121);ויאמר;3;(4, 16, 28, 3, 216716);ויאמר משה בזאת תדעון כי יהוה שלחני לעשות את כל המעשים האלה כי לא מלבי
(273438, 34, 4);[1, 30, 6, 50];87;אלון;71712;(5, 13, 14, 2, 71712);אנשים;1;(5, 13, 14, 5, 273438);יצאו אנשים בני בליעל מקרבך וידיחו את ישבי עירם לאמר נלכה ונעבדה אלהים אחרים אשר לא ידעתם
(35761, 35, 4);[1, 30, 6, 50];87;אלון;9509;(1, 26, 26, 3, 9509);אליו;1;(1, 26, 26, 11, 35761);ואבימלך הלך אליו מגרר ואחזת מרעהו ופיכל שר צבאו
(49869, 35, 4);[1, 30, 6, 50];87;אלון;13292;(1, 34, 14, 17, 13292);הוא;3;(1, 34, 14, 61, 49869);ויאמרו אליהם לא נוכל לעשות הדבר הזה לתת את אחתנו לאיש אשר לו ערלה כי חרפה הוא לנו
(59379, 35, 4);[1, 30, 6, 50];87;אלון;15775;(1, 40, 11, 8, 15775);אתם;1;(1, 40, 11, 30, 59379);וכוס פרעה בידי ואקח את הענבים ואשחט אתם אל כוס פרעה ואתן את הכוס על כף פרעה
(69158, 35, 4);[1, 30, 6, 50];87;אלון;18302;(1, 45, 8, 5, 18302);אתי;1;(1, 45, 8, 15, 69158);ועתה לא אתם שלחתם אתי הנה כי האלהים וישימני לאב לפרעה ולאדון לכל ביתו ומשל בכל ארץ מצרים
(85576, 35, 4);[1, 30, 6, 50];87;אלון;22568;(2, 6, 15, 3, 22568);ימואל;4;(2, 6, 15, 13, 85576);ובני שמעון ימואל וימין ואהד ויכין וצחר ושאול בן הכנענית אלה משפחת שמעון
(89887, 35, 4);[1, 30, 6, 50];87;אלון;23680;(2, 9, 6, 13, 23680);ישראל;4;(2, 9, 6, 50, 89887);ויעש יהוה את הדבר הזה ממחרת וימת כל מקנה מצרים וממקנה בני ישראל לא מת אחד
(105985, 35, 4);[1, 30, 6, 50];87;אלון;27973;(2, 19, 7, 11, 27973);האלה;2;(2, 19, 7, 42, 105985);ויבא משה ויקרא לזקני העם וישם לפניהם את כל הדברים האלה אשר צוהו יהוה
(163154, 35, 4);[1, 30, 6, 50];87;אלון;43115;(3, 14, 34, 10, 43115);לאחזה;2;(3, 14, 34, 29, 163154);כי תבאו אל ארץ כנען אשר אני נתן לכם לאחזה ונתתי נגע צרעת בבית ארץ אחזתכם
(170349, 35, 4);[1, 30, 6, 50];87;אלון;45073;(3, 19, 3, 10, 45073);אלהיכם;1;(3, 19, 3, 37, 170349);איש אמו ואביו תיראו ואת שבתתי תשמרו אני יהוה אלהיכם
(189705, 35, 4);[1, 30, 6, 50];87;אלון;50070;(4, 2, 22, 6, 50070);אבידן;1;(4, 2, 22, 24, 189705);ומטה בנימן ונשיא לבני בנימן אבידן בן גדעני
(203539, 35, 4);[1, 30, 6, 50];87;אלון;53661;(4, 8, 22, 3, 53661);באו;2;(4, 8, 22, 9, 203539);ואחרי כן באו הלוים לעבד את עבדתם באהל מועד לפני אהרן ולפני בניו כאשר צוה יהוה את משה על הלוים כן עשו להם
(259493, 35, 4);[1, 30, 6, 50];87;אלון;68160;(5, 5, 1, 17, 68160);באזניכם;2;(5, 5, 1, 63, 259493);ויקרא משה אל כל ישראל ויאמר אלהם שמע ישראל את החקים ואת המשפטים אשר אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשתם
(267682, 35, 4);[1, 30, 6, 50];87;אלון;70241;(5, 10, 7, 7, 70241);ארץ;1;(5, 10, 7, 28, 267682);משם נסעו הגדגדה ומן הגדגדה יטבתה ארץ נחלי מים
(275027, 35, 4);[1, 30, 6, 50];87;אלון;72128;(5, 14, 27, 7, 72128);אין;1;(5, 14, 27, 25, 275027);והלוי אשר בשעריך לא תעזבנו כי אין לו חלק ונחלה עמך
(293028, 35, 4);[1, 30, 6, 50];87;אלון;76926;(5, 28, 30, 4, 76926);אחר;1;(5, 28, 30, 12, 293028);אשה תארש ואיש אחר ישגלנה בית תבנה ולא תשב בו כרם תטע ולא תחללנו
(11821, 36, 4);[1, 30, 6, 50];87;אלון;3174;(1, 10, 8, 3, 3174);את;1;(1, 10, 8, 8, 11821);וכוש ילד את נמרד הוא החל להיות גבר בארץ
(15519, 36, 4);[1, 30, 6, 50];87;אלון;4161;(1, 13, 8, 16, 4161);אנשים;1;(1, 13, 8, 53, 15519);ויאמר אברם אל לוט אל נא תהי מריבה ביני ובינך ובין רעי ובין רעיך כי אנשים אחים אנחנו
(18947, 36, 4);[1, 30, 6, 50];87;אלון;5083;(1, 16, 13, 10, 5083);אמרה;1;(1, 16, 13, 30, 18947);ותקרא שם יהוה הדבר אליה אתה אל ראי כי אמרה הגם הלם ראיתי אחרי ראי
(43022, 36, 4);[1, 30, 6, 50];87;אלון;11473;(1, 30, 33, 15, 11473);וטלוא;5;(1, 30, 33, 54, 43022);וענתה בי צדקתי ביום מחר כי תבוא על שכרי לפניך כל אשר איננו נקד וטלוא בעזים וחום בכשבים גנוב הוא אתי
(151692, 36, 4);[1, 30, 6, 50];87;אלון;40021;(3, 8, 17, 10, 40021);באש;2;(3, 8, 17, 31, 151692);ואת הפר ואת ערו ואת בשרו ואת פרשו שרף באש מחוץ למחנה כאשר צוה יהוה את משה
(179486, 36, 4);[1, 30, 6, 50];87;אלון;47503;(3, 24, 22, 11, 47503);אלהיכם;1;(3, 24, 22, 36, 179486);משפט אחד יהיה לכם כגר כאזרח יהיה כי אני יהוה אלהיכם
(215717, 36, 4);[1, 30, 6, 50];87;אלון;56863;(4, 16, 9, 5, 56863);אלהי;1;(4, 16, 9, 15, 215717);המעט מכם כי הבדיל אלהי ישראל אתכם מעדת ישראל להקריב אתכם אליו לעבד את עבדת משכן יהוה ולעמד לפני העדה לשרתם
(233914, 36, 4);[1, 30, 6, 50];87;אלון;61619;(4, 26, 64, 13, 61619);ישראל;4;(4, 26, 64, 47, 233914);ובאלה לא היה איש מפקודי משה ואהרן הכהן אשר פקדו את בני ישראל במדבר סיני
(281760, 36, 4);[1, 30, 6, 50];87;אלון;73941;(5, 20, 5, 20, 73941);ואיש;2;(5, 20, 5, 71, 281760);ודברו השטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחנכנו
(293009, 36, 4);[1, 30, 6, 50];87;אלון;76921;(5, 28, 29, 18, 76921);ואין;2;(5, 28, 29, 72, 293009);והיית ממשש בצהרים כאשר ימשש העור באפלה ולא תצליח את דרכיך והיית אך עשוק וגזול כל הימים ואין מושיע
(11073, 37, 4);[1, 30, 6, 50];87;אלון;2978;(1, 9, 17, 2, 2978);אלהים;1;(1, 9, 17, 6, 11073);ויאמר אלהים אל נח זאת אות הברית אשר הקמתי ביני ובין כל בשר אשר על הארץ
(19827, 37, 4);[1, 30, 6, 50];87;אלון;5309;(1, 17, 15, 8, 5309);תקרא;4;(1, 17, 15, 30, 19827);ויאמר אלהים אל אברהם שרי אשתך לא תקרא את שמה שרי כי שרה שמה
(97897, 37, 4);[1, 30, 6, 50];87;אלון;25838;(2, 13, 19, 22, 25838);אתכם;1;(2, 13, 19, 80, 97897);ויקח משה את עצמות יוסף עמו כי השבע השביע את בני ישראל לאמר פקד יפקד אלהים אתכם והעליתם את עצמתי מזה אתכם
(155014, 37, 4);[1, 30, 6, 50];87;אלון;40896;(3, 10, 14, 22, 40896);ישראל;4;(3, 10, 14, 87, 155014);ואת חזה התנופה ואת שוק התרומה תאכלו במקום טהור אתה ובניך ובנתיך אתך כי חקך וחק בניך נתנו מזבחי שלמי בני ישראל
(166525, 37, 4);[1, 30, 6, 50];87;אלון;44028;(3, 16, 11, 6, 44028);אשר;1;(3, 16, 11, 20, 166525);והקריב אהרן את פר החטאת אשר לו וכפר בעדו ובעד ביתו ושחט את פר החטאת אשר לו
(178878, 37, 4);[1, 30, 6, 50];87;אלון;47335;(3, 24, 8, 9, 47335);מאת;2;(3, 24, 8, 36, 178878);ביום השבת ביום השבת יערכנו לפני יהוה תמיד מאת בני ישראל ברית עולם
(209199, 37, 4);[1, 30, 6, 50];87;אלון;55130;(4, 12, 11, 2, 55130);אהרן;1;(4, 12, 11, 6, 209199);ויאמר אהרן אל משה בי אדני אל נא תשת עלינו חטאת אשר נואלנו ואשר חטאנו
(238461, 37, 4);[1, 30, 6, 50];87;אלון;62730;(4, 30, 1, 3, 62730);אל;1;(4, 30, 1, 9, 238461);ויאמר משה אל בני ישראל ככל אשר צוה יהוה את משה
(238952, 37, 4);[1, 30, 6, 50];87;אלון;62867;(4, 30, 9, 16, 62867);אסרה;1;(4, 30, 9, 55, 238952);ואם ביום שמע אישה יניא אותה והפר את נדרה אשר עליה ואת מבטא שפתיה אשר אסרה על נפשה ויהוה יסלח לה
(12767, 38, 4);[1, 30, 6, 50];87;אלון;3419;(1, 11, 3, 3, 3419);אל;1;(1, 11, 3, 10, 12767);ויאמרו איש אל רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר
(19185, 38, 4);[1, 30, 6, 50];87;אלון;5148;(1, 17, 2, 5, 5148);וארבה;2;(1, 17, 2, 21, 19185);ואתנה בריתי ביני ובינך וארבה אותך במאד מאד
(24202, 38, 4);[1, 30, 6, 50];87;אלון;6444;(1, 19, 35, 12, 6444);ולא;3;(1, 19, 35, 48, 24202);ותשקין גם בלילה ההוא את אביהן יין ותקם הצעירה ותשכב עמו ולא ידע בשכבה ובקמה
(108523, 38, 4);[1, 30, 6, 50];87;אלון;28674;(2, 21, 10, 2, 28674);אחרת;1;(2, 21, 10, 3, 108523);אם אחרת יקח לו שארה כסותה וענתה לא יגרע
(215266, 38, 4);[1, 30, 6, 50];87;אלון;56739;(4, 15, 41, 11, 56739);לאלהים;2;(4, 15, 41, 45, 215266);אני יהוה אלהיכם אשר הוצאתי אתכם מארץ מצרים להיות לכם לאלהים אני יהוה אלהיכם
(216988, 38, 4);[1, 30, 6, 50];87;אלון;57193;(4, 16, 32, 9, 57193);ואת;2;(4, 16, 32, 32, 216988);ותפתח הארץ את פיה ותבלע אתם ואת בתיהם ואת כל האדם אשר לקרח ואת כל הרכוש
(227009, 38, 4);[1, 30, 6, 50];87;אלון;59878;(4, 22, 31, 17, 59878);לאפיו;2;(4, 22, 31, 64, 227009);ויגל יהוה את עיני בלעם וירא את מלאך יהוה נצב בדרך וחרבו שלפה בידו ויקד וישתחו לאפיו
(256319, 38, 4);[1, 30, 6, 50];87;אלון;67345;(5, 4, 1, 15, 67345);ובאתם;3;(5, 4, 1, 60, 256319);ועתה ישראל שמע אל החקים ואל המשפטים אשר אנכי מלמד אתכם לעשות למען תחיו ובאתם וירשתם את הארץ אשר יהוה אלהי אבתיכם נתן לכם
(10810, 39, 4);[1, 30, 6, 50];87;אלון;2908;(1, 9, 12, 6, 2908);אשר;1;(1, 9, 12, 22, 10810);ויאמר אלהים זאת אות הברית אשר אני נתן ביני וביניכם ובין כל נפש חיה אשר אתכם לדרת עולם
(27396, 39, 4);[1, 30, 6, 50];87;אלון;7311;(1, 22, 7, 7, 7311);אבי;1;(1, 22, 7, 26, 27396);ויאמר יצחק אל אברהם אביו ויאמר אבי ויאמר הנני בני ויאמר הנה האש והעצים ואיה השה לעלה
