(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(248885, -70, 4);[50, 6, 30, 1];87;אלון;65419;(4, 35, 32, 4, 65419);לנוס;2;(4, 35, 32, 12, 248885);ולא תקחו כפר לנוס אל עיר מקלטו לשוב לשבת בארץ עד מות הכהן
(258994, -70, 4);[50, 6, 30, 1];87;אלון;68027;(5, 4, 41, 7, 68027);הירדן;5;(5, 4, 41, 26, 258994);אז יבדיל משה שלש ערים בעבר הירדן מזרחה שמש
(290324, -70, 4);[50, 6, 30, 1];87;אלון;76225;(5, 27, 1, 13, 76225);אנכי;2;(5, 27, 1, 43, 290324);ויצו משה וזקני ישראל את העם לאמר שמר את כל המצוה אשר אנכי מצוה אתכם היום
(304278, -70, 4);[50, 6, 30, 1];87;אלון;79836;(5, 34, 2, 14, 79836);האחרון;6;(5, 34, 2, 50, 304278);ואת כל נפתלי ואת ארץ אפרים ומנשה ואת כל ארץ יהודה עד הים האחרון
(16128, -69, 4);[50, 6, 30, 1];87;אלון;4326;(1, 14, 2, 11, 4326);שנאב;2;(1, 14, 2, 35, 16128);עשו מלחמה את ברע מלך סדם ואת ברשע מלך עמרה שנאב מלך אדמה ושמאבר מלך צביים ומלך בלע היא צער
(27417, -69, 4);[50, 6, 30, 1];87;אלון;7316;(1, 22, 7, 12, 7316);הנה;2;(1, 22, 7, 47, 27417);ויאמר יצחק אל אברהם אביו ויאמר אבי ויאמר הנני בני ויאמר הנה האש והעצים ואיה השה לעלה
(31452, -69, 4);[50, 6, 30, 1];87;אלון;8398;(1, 24, 41, 10, 8398);יתנו;3;(1, 24, 41, 33, 31452);אז תנקה מאלתי כי תבוא אל משפחתי ואם לא יתנו לך והיית נקי מאלתי
(35407, -69, 4);[50, 6, 30, 1];87;אלון;9417;(1, 26, 19, 4, 9417);בנחל;2;(1, 26, 19, 16, 35407);ויחפרו עבדי יצחק בנחל וימצאו שם באר מים חיים
(35591, -69, 4);[50, 6, 30, 1];87;אלון;9465;(1, 26, 22, 18, 9465);ופרינו;5;(1, 26, 22, 70, 35591);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(48185, -69, 4);[50, 6, 30, 1];87;אלון;12840;(1, 32, 33, 23, 12840);הנשה;2;(1, 32, 33, 69, 48185);על כן לא יאכלו בני ישראל את גיד הנשה אשר על כף הירך עד היום הזה כי נגע בכף ירך יעקב בגיד הנשה
(65952, -69, 4);[50, 6, 30, 1];87;אלון;17489;(1, 43, 16, 16, 17489);והכן;4;(1, 43, 16, 61, 65952);וירא יוסף אתם את בנימין ויאמר לאשר על ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
(85690, -69, 4);[50, 6, 30, 1];87;אלון;22595;(2, 6, 17, 2, 22595);גרשון;5;(2, 6, 17, 8, 85690);בני גרשון לבני ושמעי למשפחתם
(86302, -69, 4);[50, 6, 30, 1];87;אלון;22753;(2, 6, 30, 3, 22753);לפני;3;(2, 6, 30, 11, 86302);ויאמר משה לפני יהוה הן אני ערל שפתים ואיך ישמע אלי פרעה
(119839, -69, 4);[50, 6, 30, 1];87;אלון;31615;(2, 28, 30, 20, 31615);בני;2;(2, 28, 30, 70, 119839);ונתת אל חשן המשפט את האורים ואת התמים והיו על לב אהרן בבאו לפני יהוה ונשא אהרן את משפט בני ישראל על לבו לפני יהוה תמיד
(154997, -69, 4);[50, 6, 30, 1];87;אלון;40892;(3, 10, 14, 18, 40892);נתנו;3;(3, 10, 14, 70, 154997);ואת חזה התנופה ואת שוק התרומה תאכלו במקום טהור אתה ובניך ובנתיך אתך כי חקך וחק בניך נתנו מזבחי שלמי בני ישראל
(162691, -69, 4);[50, 6, 30, 1];87;אלון;42985;(3, 14, 25, 11, 42985);תנוך;2;(3, 14, 25, 36, 162691);ושחט את כבש האשם ולקח הכהן מדם האשם ונתן על תנוך אזן המטהר הימנית ועל בהן ידו הימנית ועל בהן רגלו הימנית
(211969, -69, 4);[50, 6, 30, 1];87;אלון;55880;(4, 14, 19, 9, 55880);נשאתה;1;(4, 14, 19, 29, 211969);סלח נא לעון העם הזה כגדל חסדך וכאשר נשאתה לעם הזה ממצרים ועד הנה
(244050, -69, 4);[50, 6, 30, 1];87;אלון;64198;(4, 32, 40, 7, 64198);מנשה;2;(4, 32, 40, 23, 244050);ויתן משה את הגלעד למכיר בן מנשה וישב בה
(283701, -69, 4);[50, 6, 30, 1];87;אלון;74465;(5, 21, 19, 8, 74465);זקני;3;(5, 21, 19, 30, 283701);ותפשו בו אביו ואמו והוציאו אתו אל זקני עירו ואל שער מקמו
(57126, -68, 4);[50, 6, 30, 1];87;אלון;15189;(1, 38, 23, 8, 15189);הנה;2;(1, 38, 23, 27, 57126);ויאמר יהודה תקח לה פן נהיה לבוז הנה שלחתי הגדי הזה ואתה לא מצאתה
(58276, -68, 4);[50, 6, 30, 1];87;אלון;15492;(1, 39, 13, 7, 15492);וינס;3;(1, 39, 13, 26, 58276);ויהי כראותה כי עזב בגדו בידה וינס החוצה
(103650, -68, 4);[50, 6, 30, 1];87;אלון;27340;(2, 17, 7, 19, 27340);אין;3;(2, 17, 7, 69, 103650);ויקרא שם המקום מסה ומריבה על ריב בני ישראל ועל נסתם את יהוה לאמר היש יהוה בקרבנו אם אין
(157002, -68, 4);[50, 6, 30, 1];87;אלון;41434;(3, 11, 36, 9, 41434);בנבלתם;2;(3, 11, 36, 31, 157002);אך מעין ובור מקוה מים יהיה טהור ונגע בנבלתם יטמא
(240124, -68, 4);[50, 6, 30, 1];87;אלון;63186;(4, 31, 16, 2, 63186);הנה;2;(4, 31, 16, 4, 240124);הן הנה היו לבני ישראל בדבר בלעם למסר מעל ביהוה על דבר פעור ותהי המגפה בעדת יהוה
(279238, -68, 4);[50, 6, 30, 1];87;אלון;73255;(5, 18, 3, 4, 73255);הכהנים;4;(5, 18, 3, 15, 279238);וזה יהיה משפט הכהנים מאת העם מאת זבחי הזבח אם שור אם שה ונתן לכהן הזרע והלחיים והקבה
(283489, -68, 4);[50, 6, 30, 1];87;אלון;74404;(5, 21, 16, 5, 74404);בניו;2;(5, 21, 16, 18, 283489);והיה ביום הנחילו את בניו את אשר יהיה לו לא יוכל לבכר את בן האהובה על פני בן השנואה הבכר
(3240, -67, 4);[50, 6, 30, 1];87;אלון;851;(1, 3, 7, 2, 851);עיני;3;(1, 3, 7, 10, 3240);ותפקחנה עיני שניהם וידעו כי עירמם הם ויתפרו עלה תאנה ויעשו להם חגרת
(22860, -67, 4);[50, 6, 30, 1];87;אלון;6092;(1, 19, 12, 11, 6092);ובנתיך;3;(1, 19, 12, 36, 22860);ויאמרו האנשים אל לוט עד מי לך פה חתן ובניך ובנתיך וכל אשר לך בעיר הוצא מן המקום
(42262, -67, 4);[50, 6, 30, 1];87;אלון;11267;(1, 30, 17, 8, 11267);בן;2;(1, 30, 17, 30, 42262);וישמע אלהים אל לאה ותהר ותלד ליעקב בן חמישי
(106549, -67, 4);[50, 6, 30, 1];87;אלון;28133;(2, 19, 17, 7, 28133);מן;2;(2, 19, 17, 26, 106549);ויוצא משה את העם לקראת האלהים מן המחנה ויתיצבו בתחתית ההר
(128107, -67, 4);[50, 6, 30, 1];87;אלון;33796;(2, 33, 7, 8, 33796);למחנה;4;(2, 33, 7, 27, 128107);ומשה יקח את האהל ונטה לו מחוץ למחנה הרחק מן המחנה וקרא לו אהל מועד והיה כל מבקש יהוה יצא אל אהל מועד אשר מחוץ למחנה
(154480, -67, 4);[50, 6, 30, 1];87;אלון;40756;(3, 10, 6, 7, 40756);בניו;2;(3, 10, 6, 30, 154480);ויאמר משה אל אהרן ולאלעזר ולאיתמר בניו ראשיכם אל תפרעו ובגדיכם לא תפרמו ולא תמתו ועל כל העדה יקצף ואחיכם כל בית ישראל יבכו את השרפה אשר שרף יהוה
(170844, -67, 4);[50, 6, 30, 1];87;אלון;45204;(3, 19, 15, 11, 45204);פני;2;(3, 19, 15, 33, 170844);לא תעשו עול במשפט לא תשא פני דל ולא תהדר פני גדול בצדק תשפט עמיתך
(179335, -67, 4);[50, 6, 30, 1];87;אלון;47457;(3, 24, 18, 4, 47457);ישלמנה;5;(3, 24, 18, 16, 179335);ומכה נפש בהמה ישלמנה נפש תחת נפש
(287277, -67, 4);[50, 6, 30, 1];87;אלון;75444;(5, 24, 8, 11, 75444);הכהנים;4;(5, 24, 8, 44, 287277);השמר בנגע הצרעת לשמר מאד ולעשות ככל אשר יורו אתכם הכהנים הלוים כאשר צויתם תשמרו לעשות
(30075, -66, 4);[50, 6, 30, 1];87;אלון;8036;(1, 24, 14, 2, 8036);הנער;2;(1, 24, 14, 6, 30075);והיה הנער אשר אמר אליה הטי נא כדך ואשתה ואמרה שתה וגם גמליך אשקה אתה הכחת לעבדך ליצחק ובה אדע כי עשית חסד עם אדני
(110831, -66, 4);[50, 6, 30, 1];87;אלון;29340;(2, 22, 27, 4, 29340);ונשיא;2;(2, 22, 27, 13, 110831);אלהים לא תקלל ונשיא בעמך לא תאר
(132508, -66, 4);[50, 6, 30, 1];87;אלון;34986;(2, 35, 32, 6, 34986);ובנחשת;3;(2, 35, 32, 26, 132508);ולחשב מחשבת לעשת בזהב ובכסף ובנחשת
(183200, -66, 4);[50, 6, 30, 1];87;אלון;48453;(3, 26, 19, 3, 48453);גאון;4;(3, 26, 19, 12, 183200);ושברתי את גאון עזכם ונתתי את שמיכם כברזל ואת ארצכם כנחשה
(195993, -66, 4);[50, 6, 30, 1];87;אלון;51676;(4, 5, 15, 18, 51676);שמן;3;(4, 5, 15, 67, 195993);והביא האיש את אשתו אל הכהן והביא את קרבנה עליה עשירת האיפה קמח שערים לא יצק עליו שמן ולא יתן עליו לבנה כי מנחת קנאת הוא מנחת זכרון מזכרת עון
(215624, -66, 4);[50, 6, 30, 1];87;אלון;56835;(4, 16, 7, 5, 56835);עליהן;5;(4, 16, 7, 19, 215624);ותנו בהן אש ושימו עליהן קטרת לפני יהוה מחר והיה האיש אשר יבחר יהוה הוא הקדוש רב לכם בני לוי
(239705, -66, 4);[50, 6, 30, 1];87;אלון;63072;(4, 31, 8, 3, 63072);מדין;4;(4, 31, 8, 11, 239705);ואת מלכי מדין הרגו על חלליהם את אוי ואת רקם ואת צור ואת חור ואת רבע חמשת מלכי מדין ואת בלעם בן בעור הרגו בחרב
(279132, -66, 4);[50, 6, 30, 1];87;אלון;73227;(5, 18, 1, 3, 73227);לכהנים;4;(5, 18, 1, 10, 279132);לא יהיה לכהנים הלוים כל שבט לוי חלק ונחלה עם ישראל אשי יהוה ונחלתו יאכלון
(5869, -65, 4);[50, 6, 30, 1];87;אלון;1570;(1, 5, 11, 4, 1570);אנוש;2;(1, 5, 11, 12, 5869);ויהיו כל ימי אנוש חמש שנים ותשע מאות שנה וימת
(10402, -65, 4);[50, 6, 30, 1];87;אלון;2793;(1, 9, 2, 20, 2793);נתנו;3;(1, 9, 2, 73, 10402);ומוראכם וחתכם יהיה על כל חית הארץ ועל כל עוף השמים בכל אשר תרמש האדמה ובכל דגי הים בידכם נתנו
(13786, -65, 4);[50, 6, 30, 1];87;אלון;3691;(1, 11, 25, 13, 3691);בנים;2;(1, 11, 25, 47, 13786);ויחי נחור אחרי הולידו את תרח תשע עשרה שנה ומאת שנה ויולד בנים ובנות
(23171, -65, 4);[50, 6, 30, 1];87;אלון;6169;(1, 19, 16, 14, 6169);וינחהו;3;(1, 19, 16, 66, 23171);ויתמהמה ויחזיקו האנשים בידו וביד אשתו וביד שתי בנתיו בחמלת יהוה עליו ויצאהו וינחהו מחוץ לעיר
(27753, -65, 4);[50, 6, 30, 1];87;אלון;7406;(1, 22, 13, 4, 7406);עיניו;3;(1, 22, 13, 14, 27753);וישא אברהם את עיניו וירא והנה איל אחר נאחז בסבך בקרניו וילך אברהם ויקח את האיל ויעלהו לעלה תחת בנו
(59297, -65, 4);[50, 6, 30, 1];87;אלון;15756;(1, 40, 9, 11, 15756);גפן;3;(1, 40, 9, 44, 59297);ויספר שר המשקים את חלמו ליוסף ויאמר לו בחלומי והנה גפן לפני
(64650, -65, 4);[50, 6, 30, 1];87;אלון;17156;(1, 42, 33, 13, 17156);הניחו;2;(1, 42, 33, 49, 64650);ויאמר אלינו האיש אדני הארץ בזאת אדע כי כנים אתם אחיכם האחד הניחו אתי ואת רעבון בתיכם קחו ולכו
(72118, -65, 4);[50, 6, 30, 1];87;אלון;19066;(1, 47, 4, 17, 19066);כנען;2;(1, 47, 4, 61, 72118);ויאמרו אל פרעה לגור בארץ באנו כי אין מרעה לצאן אשר לעבדיך כי כבד הרעב בארץ כנען ועתה ישבו נא עבדיך בארץ גשן
(72671, -65, 4);[50, 6, 30, 1];87;אלון;19215;(1, 47, 14, 10, 19215);כנען;2;(1, 47, 14, 38, 72671);וילקט יוסף את כל הכסף הנמצא בארץ מצרים ובארץ כנען בשבר אשר הם שברים ויבא יוסף את הכסף ביתה פרעה
(118363, -65, 4);[50, 6, 30, 1];87;אלון;31233;(2, 28, 2, 4, 31233);לאהרן;5;(2, 28, 2, 17, 118363);ועשית בגדי קדש לאהרן אחיך לכבוד ולתפארת
(297112, -65, 4);[50, 6, 30, 1];87;אלון;77983;(5, 30, 1, 12, 77983);לפניך;3;(5, 30, 1, 47, 297112);והיה כי יבאו עליך כל הדברים האלה הברכה והקללה אשר נתתי לפניך והשבת אל לבבך בכל הגוים אשר הדיחך יהוה אלהיך שמה
(38524, -64, 4);[50, 6, 30, 1];87;אלון;10242;(1, 27, 45, 17, 10242);שניכם;2;(1, 27, 45, 56, 38524);עד שוב אף אחיך ממך ושכח את אשר עשית לו ושלחתי ולקחתיך משם למה אשכל גם שניכם יום אחד
(71024, -64, 4);[50, 6, 30, 1];87;אלון;18779;(1, 46, 17, 3, 18779);ימנה;3;(1, 46, 17, 10, 71024);ובני אשר ימנה וישוה וישוי ובריעה ושרח אחתם ובני בריעה חבר ומלכיאל
(119976, -64, 4);[50, 6, 30, 1];87;אלון;31651;(2, 28, 33, 8, 31651);שני;2;(2, 28, 33, 34, 119976);ועשית על שוליו רמני תכלת וארגמן ותולעת שני על שוליו סביב ופעמני זהב בתוכם סביב
(122466, -64, 4);[50, 6, 30, 1];87;אלון;32307;(2, 29, 35, 2, 32307);לאהרן;5;(2, 29, 35, 10, 122466);ועשית לאהרן ולבניו ככה ככל אשר צויתי אתכה שבעת ימים תמלא ידם
(124585, -64, 4);[50, 6, 30, 1];87;אלון;32858;(2, 30, 33, 10, 32858);ונכרת;2;(2, 30, 33, 31, 124585);איש אשר ירקח כמהו ואשר יתן ממנו על זר ונכרת מעמיו
(156321, -64, 4);[50, 6, 30, 1];87;אלון;41248;(3, 11, 22, 13, 41248);למינהו;4;(3, 11, 22, 51, 156321);את אלה מהם תאכלו את הארבה למינו ואת הסלעם למינהו ואת החרגל למינהו ואת החגב למינהו
(169922, -64, 4);[50, 6, 30, 1];87;אלון;44965;(3, 18, 24, 11, 44965);אני;2;(3, 18, 24, 36, 169922);אל תטמאו בכל אלה כי בכל אלה נטמאו הגוים אשר אני משלח מפניכם
(267479, -64, 4);[50, 6, 30, 1];87;אלון;70188;(5, 10, 4, 5, 70188);הראשון;6;(5, 10, 4, 22, 267479);ויכתב על הלחת כמכתב הראשון את עשרת הדברים אשר דבר יהוה אליכם בהר מתוך האש ביום הקהל ויתנם יהוה אלי
(270951, -64, 4);[50, 6, 30, 1];87;אלון;71072;(5, 12, 7, 3, 71072);לפני;3;(5, 12, 7, 11, 270951);ואכלתם שם לפני יהוה אלהיכם ושמחתם בכל משלח ידכם אתם ובתיכם אשר ברכך יהוה אלהיך
(44413, -63, 4);[50, 6, 30, 1];87;אלון;11831;(1, 31, 16, 10, 11831);ולבנינו;4;(1, 31, 16, 36, 44413);כי כל העשר אשר הציל אלהים מאבינו לנו הוא ולבנינו ועתה כל אשר אמר אלהים אליך עשה
(46590, -63, 4);[50, 6, 30, 1];87;אלון;12418;(1, 32, 3, 12, 12418);מחנים;3;(1, 32, 3, 46, 46590);ויאמר יעקב כאשר ראם מחנה אלהים זה ויקרא שם המקום ההוא מחנים
(53251, -63, 4);[50, 6, 30, 1];87;אלון;14193;(1, 36, 22, 8, 14193);תמנע;3;(1, 36, 22, 32, 53251);ויהיו בני לוטן חרי והימם ואחות לוטן תמנע
(68362, -63, 4);[50, 6, 30, 1];87;אלון;18092;(1, 44, 26, 19, 18092);איננו;4;(1, 44, 26, 72, 68362);ונאמר לא נוכל לרדת אם יש אחינו הקטן אתנו וירדנו כי לא נוכל לראות פני האיש ואחינו הקטן איננו אתנו
(128398, -63, 4);[50, 6, 30, 1];87;אלון;33879;(2, 33, 11, 18, 33879);בן;2;(2, 33, 11, 63, 128398);ודבר יהוה אל משה פנים אל פנים כאשר ידבר איש אל רעהו ושב אל המחנה ומשרתו יהושע בן נון נער לא ימיש מתוך האהל
(209688, -63, 4);[50, 6, 30, 1];87;אלון;55264;(4, 13, 7, 4, 55264);בן;2;(4, 13, 7, 15, 209688);למטה יששכר יגאל בן יוסף
(220781, -63, 4);[50, 6, 30, 1];87;אלון;58199;(4, 19, 4, 3, 58199);הכהן;4;(4, 19, 4, 13, 220781);ולקח אלעזר הכהן מדמה באצבעו והזה אל נכח פני אהל מועד מדמה שבע פעמים
(234664, -63, 4);[50, 6, 30, 1];87;אלון;61822;(4, 27, 13, 10, 61822);אהרן;4;(4, 27, 13, 38, 234664);וראיתה אתה ונאספת אל עמיך גם אתה כאשר נאסף אהרן אחיך
(246357, -63, 4);[50, 6, 30, 1];87;אלון;64750;(4, 34, 5, 3, 64750);מעצמון;6;(4, 34, 5, 15, 246357);ונסב הגבול מעצמון נחלה מצרים והיו תוצאתיו הימה
(274418, -63, 4);[50, 6, 30, 1];87;אלון;71971;(5, 14, 15, 3, 71971);היענה;4;(5, 14, 15, 9, 274418);ואת בת היענה ואת התחמס ואת השחף ואת הנץ למינהו
(30749, -62, 4);[50, 6, 30, 1];87;אלון;8215;(1, 24, 27, 16, 8215);נחני;3;(1, 24, 27, 61, 30749);ויאמר ברוך יהוה אלהי אדני אברהם אשר לא עזב חסדו ואמתו מעם אדני אנכי בדרך נחני יהוה בית אחי אדני
(31497, -62, 4);[50, 6, 30, 1];87;אלון;8410;(1, 24, 42, 8, 8410);אדני;3;(1, 24, 42, 29, 31497);ואבא היום אל העין ואמר יהוה אלהי אדני אברהם אם ישך נא מצליח דרכי אשר אנכי הלך עליה
(40578, -62, 4);[50, 6, 30, 1];87;אלון;10800;(1, 29, 15, 8, 10800);חנם;2;(1, 29, 15, 31, 40578);ויאמר לבן ליעקב הכי אחי אתה ועבדתני חנם הגידה לי מה משכרתך
(44405, -62, 4);[50, 6, 30, 1];87;אלון;11829;(1, 31, 16, 8, 11829);לנו;2;(1, 31, 16, 28, 44405);כי כל העשר אשר הציל אלהים מאבינו לנו הוא ולבנינו ועתה כל אשר אמר אלהים אליך עשה
(79511, -62, 4);[50, 6, 30, 1];87;אלון;20985;(2, 2, 10, 8, 20985);לבן;3;(2, 2, 10, 31, 79511);ויגדל הילד ותבאהו לבת פרעה ויהי לה לבן ותקרא שמו משה ותאמר כי מן המים משיתהו
(85602, -62, 4);[50, 6, 30, 1];87;אלון;22574;(2, 6, 15, 9, 22574);בן;2;(2, 6, 15, 39, 85602);ובני שמעון ימואל וימין ואהד ויכין וצחר ושאול בן הכנענית אלה משפחת שמעון
(147088, -62, 4);[50, 6, 30, 1];87;אלון;38796;(3, 5, 13, 10, 38796);ונסלח;2;(3, 5, 13, 35, 147088);וכפר עליו הכהן על חטאתו אשר חטא מאחת מאלה ונסלח לו והיתה לכהן כמנחה
(147919, -62, 4);[50, 6, 30, 1];87;אלון;39028;(3, 6, 3, 2, 39028);הכהן;4;(3, 6, 3, 8, 147919);ולבש הכהן מדו בד ומכנסי בד ילבש על בשרו והרים את הדשן אשר תאכל האש את העלה על המזבח ושמו אצל המזבח
(163920, -62, 4);[50, 6, 30, 1];87;אלון;43323;(3, 14, 48, 20, 43323);נרפא;1;(3, 14, 48, 63, 163920);ואם בא יבא הכהן וראה והנה לא פשה הנגע בבית אחרי הטח את הבית וטהר הכהן את הבית כי נרפא הנגע
(194688, -62, 4);[50, 6, 30, 1];87;אלון;51330;(4, 4, 38, 2, 51330);בני;2;(4, 4, 38, 8, 194688);ופקודי בני גרשון למשפחותם ולבית אבתם
(195714, -62, 4);[50, 6, 30, 1];87;אלון;51599;(4, 5, 10, 8, 51599);יתן;3;(4, 5, 10, 26, 195714);ואיש את קדשיו לו יהיו איש אשר יתן לכהן לו יהיה
(227059, -62, 4);[50, 6, 30, 1];87;אלון;59892;(4, 22, 32, 14, 59892);אנכי;2;(4, 22, 32, 47, 227059);ויאמר אליו מלאך יהוה על מה הכית את אתנך זה שלוש רגלים הנה אנכי יצאתי לשטן כי ירט הדרך לנגדי
(231713, -62, 4);[50, 6, 30, 1];87;אלון;61121;(4, 26, 15, 4, 61121);לצפון;5;(4, 26, 15, 17, 231713);בני גד למשפחתם לצפון משפחת הצפוני לחגי משפחת החגי לשוני משפחת השוני
(302237, -62, 4);[50, 6, 30, 1];87;אלון;79299;(5, 32, 43, 1, 79299);הרנינו;5;(5, 32, 43, 5, 302237);הרנינו גוים עמו כי דם עבדיו יקום ונקם ישיב לצריו וכפר אדמתו עמו
(17145, -61, 4);[50, 6, 30, 1];87;אלון;4593;(1, 14, 21, 8, 4593);הנפש;2;(1, 14, 21, 23, 17145);ויאמר מלך סדם אל אברם תן לי הנפש והרכש קח לך
(22580, -61, 4);[50, 6, 30, 1];87;אלון;6018;(1, 19, 8, 11, 6018);נא;1;(1, 19, 8, 33, 22580);הנה נא לי שתי בנות אשר לא ידעו איש אוציאה נא אתהן אליכם ועשו להן כטוב בעיניכם רק לאנשים האל אל תעשו דבר כי על כן באו בצל קרתי
(38173, -61, 4);[50, 6, 30, 1];87;אלון;10146;(1, 27, 39, 7, 10146);משמני;4;(1, 27, 39, 28, 38173);ויען יצחק אביו ויאמר אליו הנה משמני הארץ יהיה מושבך ומטל השמים מעל
(107879, -61, 4);[50, 6, 30, 1];87;אלון;28499;(2, 20, 19, 8, 28499);בני;2;(2, 20, 19, 24, 107879);ויאמר יהוה אל משה כה תאמר אל בני ישראל אתם ראיתם כי מן השמים דברתי עמכם
(146033, -61, 4);[50, 6, 30, 1];87;אלון;38507;(3, 4, 32, 4, 38507);קרבנו;4;(3, 4, 32, 14, 146033);ואם כבש יביא קרבנו לחטאת נקבה תמימה יביאנה
(179707, -61, 4);[50, 6, 30, 1];87;אלון;47562;(3, 25, 4, 1, 47562);ובשנה;4;(3, 25, 4, 4, 179707);ובשנה השביעת שבת שבתון יהיה לארץ שבת ליהוה שדך לא תזרע וכרמך לא תזמר
(197036, -61, 4);[50, 6, 30, 1];87;אלון;51951;(4, 6, 2, 14, 51951);נזיר;1;(4, 6, 2, 44, 197036);דבר אל בני ישראל ואמרת אלהם איש או אשה כי יפלא לנדר נדר נזיר להזיר ליהוה
(52008, -60, 4);[50, 6, 30, 1];87;אלון;13856;(1, 35, 25, 5, 13856);דן;2;(1, 35, 25, 17, 52008);ובני בלהה שפחת רחל דן ונפתלי
(52463, -60, 4);[50, 6, 30, 1];87;אלון;13981;(1, 36, 6, 20, 13981);קנינו;2;(1, 36, 6, 67, 52463);ויקח עשו את נשיו ואת בניו ואת בנתיו ואת כל נפשות ביתו ואת מקנהו ואת כל בהמתו ואת כל קנינו אשר רכש בארץ כנען וילך אל ארץ מפני יעקב אחיו
(65003, -60, 4);[50, 6, 30, 1];87;אלון;17247;(1, 42, 38, 13, 17247);אסון;4;(1, 42, 38, 47, 65003);ויאמר לא ירד בני עמכם כי אחיו מת והוא לבדו נשאר וקראהו אסון בדרך אשר תלכו בה והורדתם את שיבתי ביגון שאולה
(85582, -60, 4);[50, 6, 30, 1];87;אלון;22569;(2, 6, 15, 4, 22569);וימין;5;(2, 6, 15, 19, 85582);ובני שמעון ימואל וימין ואהד ויכין וצחר ושאול בן הכנענית אלה משפחת שמעון
(107739, -60, 4);[50, 6, 30, 1];87;אלון;28462;(2, 20, 16, 13, 28462);נמות;1;(2, 20, 16, 46, 107739);ויאמרו אל משה דבר אתה עמנו ונשמעה ואל ידבר עמנו אלהים פן נמות
(181345, -60, 4);[50, 6, 30, 1];87;אלון;47991;(3, 25, 36, 4, 47991);נשך;1;(3, 25, 36, 10, 181345);אל תקח מאתו נשך ותרבית ויראת מאלהיך וחי אחיך עמך
(191052, -60, 4);[50, 6, 30, 1];87;אלון;50410;(4, 3, 18, 6, 50410);לבני;3;(4, 3, 18, 26, 191052);ואלה שמות בני גרשון למשפחתם לבני ושמעי
(202543, -60, 4);[50, 6, 30, 1];87;אלון;53399;(4, 8, 4, 3, 53399);המנרה;3;(4, 8, 4, 10, 202543);וזה מעשה המנרה מקשה זהב עד ירכה עד פרחה מקשה הוא כמראה אשר הראה יהוה את משה כן עשה את המנרה
(254435, -60, 4);[50, 6, 30, 1];87;אלון;66845;(5, 2, 36, 17, 66845);ממנו;3;(5, 2, 36, 60, 254435);מערער אשר על שפת נחל ארנן והעיר אשר בנחל ועד הגלעד לא היתה קריה אשר שגבה ממנו את הכל נתן יהוה אלהינו לפנינו
(6971, -59, 4);[50, 6, 30, 1];87;אלון;1857;(1, 6, 4, 1, 1857);הנפלים;2;(1, 6, 4, 2, 6971);הנפלים היו בארץ בימים ההם וגם אחרי כן אשר יבאו בני האלהים אל בנות האדם וילדו להם המה הגברים אשר מעולם אנשי השם
(89135, -59, 4);[50, 6, 30, 1];87;אלון;23488;(2, 8, 20, 16, 23488);מפני;3;(2, 8, 20, 60, 89135);ויעש יהוה כן ויבא ערב כבד ביתה פרעה ובית עבדיו ובכל ארץ מצרים תשחת הארץ מפני הערב
(166132, -59, 4);[50, 6, 30, 1];87;אלון;43927;(3, 16, 4, 1, 43927);כתנת;3;(3, 16, 4, 3, 166132);כתנת בד קדש ילבש ומכנסי בד יהיו על בשרו ובאבנט בד יחגר ובמצנפת בד יצנף בגדי קדש הם ורחץ במים את בשרו ולבשם
(251077, -59, 4);[50, 6, 30, 1];87;אלון;65976;(5, 1, 21, 2, 65976);נתן;3;(5, 1, 21, 6, 251077);ראה נתן יהוה אלהיך לפניך את הארץ עלה רש כאשר דבר יהוה אלהי אבתיך לך אל תירא ואל תחת
(286388, -59, 4);[50, 6, 30, 1];87;אלון;75200;(5, 23, 19, 3, 75200);אתנן;4;(5, 23, 19, 10, 286388);לא תביא אתנן זונה ומחיר כלב בית יהוה אלהיך לכל נדר כי תועבת יהוה אלהיך גם שניהם
(17560, -58, 4);[50, 6, 30, 1];87;אלון;4710;(1, 15, 5, 6, 4710);נא;1;(1, 15, 5, 22, 17560);ויוצא אתו החוצה ויאמר הבט נא השמימה וספר הכוכבים אם תוכל לספר אתם ויאמר לו כה יהיה זרעך
(25470, -58, 4);[50, 6, 30, 1];87;אלון;6788;(1, 21, 3, 6, 6788);הנולד;2;(1, 21, 3, 19, 25470);ויקרא אברהם את שם בנו הנולד לו אשר ילדה לו שרה יצחק
(69295, -58, 4);[50, 6, 30, 1];87;אלון;18337;(1, 45, 10, 3, 18337);גשן;3;(1, 45, 10, 12, 69295);וישבת בארץ גשן והיית קרוב אלי אתה ובניך ובני בניך וצאנך ובקרך וכל אשר לך
(78183, -58, 4);[50, 6, 30, 1];87;אלון;20642;(2, 1, 5, 8, 20642);נפש;1;(2, 1, 5, 26, 78183);ויהי כל נפש יצאי ירך יעקב שבעים נפש ויוסף היה במצרים
