(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(63784, -76, 4);[1, 30, 6, 50];87;אלון;16934;(1, 42, 17, 2, 16934);אתם;1;(1, 42, 17, 6, 63784);ויאסף אתם אל משמר שלשת ימים
(66420, -76, 4);[1, 30, 6, 50];87;אלון;17600;(1, 43, 24, 3, 17600);את;1;(1, 43, 24, 9, 66420);ויבא האיש את האנשים ביתה יוסף ויתן מים וירחצו רגליהם ויתן מספוא לחמריהם
(130972, -76, 4);[1, 30, 6, 50];87;אלון;34583;(2, 34, 35, 19, 34583);באו;2;(2, 34, 35, 59, 130972);וראו בני ישראל את פני משה כי קרן עור פני משה והשיב משה את המסוה על פניו עד באו לדבר אתו
(190214, -76, 4);[1, 30, 6, 50];87;אלון;50189;(4, 2, 34, 5, 50189);אשר;1;(4, 2, 34, 17, 190214);ויעשו בני ישראל ככל אשר צוה יהוה את משה כן חנו לדגליהם וכן נסעו איש למשפחתיו על בית אבתיו
(210824, -76, 4);[1, 30, 6, 50];87;אלון;55571;(4, 13, 32, 16, 55571);אתה;1;(4, 13, 32, 55, 210824);ויציאו דבת הארץ אשר תרו אתה אל בני ישראל לאמר הארץ אשר עברנו בה לתור אתה ארץ אכלת יושביה הוא וכל העם אשר ראינו בתוכה אנשי מדות
(249970, -76, 4);[1, 30, 6, 50];87;אלון;65699;(5, 1, 1, 16, 65699);פארן;2;(5, 1, 1, 57, 249970);אלה הדברים אשר דבר משה אל כל ישראל בעבר הירדן במדבר בערבה מול סוף בין פארן ובין תפל ולבן וחצרת ודי זהב
(53483, -75, 4);[1, 30, 6, 50];87;אלון;14253;(1, 36, 29, 10, 14253);אלוף;1;(1, 36, 29, 38, 53483);אלה אלופי החרי אלוף לוטן אלוף שובל אלוף צבעון אלוף ענה
(70221, -75, 4);[1, 30, 6, 50];87;אלון;18582;(1, 45, 27, 21, 18582);אביהם;1;(1, 45, 27, 73, 70221);וידברו אליו את כל דברי יוסף אשר דבר אלהם וירא את העגלות אשר שלח יוסף לשאת אתו ותחי רוח יעקב אביהם
(100231, -75, 4);[1, 30, 6, 50];87;אלון;26432;(2, 15, 9, 7, 26432);תמלאמו;4;(2, 15, 9, 26, 100231);אמר אויב ארדף אשיג אחלק שלל תמלאמו נפשי אריק חרבי תורישמו ידי
(157527, -75, 4);[1, 30, 6, 50];87;אלון;41576;(3, 11, 46, 14, 41576);הארץ;2;(3, 11, 46, 52, 157527);זאת תורת הבהמה והעוף וכל נפש החיה הרמשת במים ולכל נפש השרצת על הארץ
(206808, -75, 4);[1, 30, 6, 50];87;אלון;54493;(4, 11, 3, 9, 54493);אש;1;(4, 11, 3, 30, 206808);ויקרא שם המקום ההוא תבערה כי בערה בם אש יהוה
(211121, -75, 4);[1, 30, 6, 50];87;אלון;55647;(4, 14, 4, 2, 55647);איש;1;(4, 14, 4, 7, 211121);ויאמרו איש אל אחיו נתנה ראש ונשובה מצרימה
(242451, -75, 4);[1, 30, 6, 50];87;אלון;63787;(4, 32, 9, 14, 63787);בא;2;(4, 32, 9, 51, 242451);ויעלו עד נחל אשכול ויראו את הארץ ויניאו את לב בני ישראל לבלתי בא אל הארץ אשר נתן להם יהוה
(256967, -75, 4);[1, 30, 6, 50];87;אלון;67512;(5, 4, 10, 18, 67512);אשר;1;(5, 4, 10, 62, 256967);יום אשר עמדת לפני יהוה אלהיך בחרב באמר יהוה אלי הקהל לי את העם ואשמעם את דברי אשר ילמדון ליראה אתי כל הימים אשר הם חיים על האדמה ואת בניהם ילמדון
(14364, -74, 4);[1, 30, 6, 50];87;אלון;3849;(1, 12, 5, 9, 3849);אחיו;1;(1, 12, 5, 26, 14364);ויקח אברם את שרי אשתו ואת לוט בן אחיו ואת כל רכושם אשר רכשו ואת הנפש אשר עשו בחרן ויצאו ללכת ארצה כנען ויבאו ארצה כנען
(22001, -74, 4);[1, 30, 6, 50];87;אלון;5870;(1, 18, 30, 15, 5870);אמצא;4;(1, 18, 30, 57, 22001);ויאמר אל נא יחר לאדני ואדברה אולי ימצאון שם שלשים ויאמר לא אעשה אם אמצא שם שלשים
(31763, -74, 4);[1, 30, 6, 50];87;אלון;8481;(1, 24, 46, 10, 8481);ואשת;2;(1, 24, 46, 40, 31763);ותמהר ותורד כדה מעליה ותאמר שתה וגם גמליך אשקה ואשת וגם הגמלים השקתה
(63431, -74, 4);[1, 30, 6, 50];87;אלון;16842;(1, 42, 9, 13, 16842);את;1;(1, 42, 9, 50, 63431);ויזכר יוסף את החלמות אשר חלם להם ויאמר אלהם מרגלים אתם לראות את ערות הארץ באתם
(72172, -74, 4);[1, 30, 6, 50];87;אלון;19080;(1, 47, 5, 8, 19080);באו;2;(1, 47, 5, 30, 72172);ויאמר פרעה אל יוסף לאמר אביך ואחיך באו אליך
(81960, -74, 4);[1, 30, 6, 50];87;אלון;21615;(2, 4, 3, 5, 21615);ארצה;1;(2, 4, 3, 24, 81960);ויאמר השליכהו ארצה וישלכהו ארצה ויהי לנחש וינס משה מפניו
(83332, -74, 4);[1, 30, 6, 50];87;אלון;21986;(2, 4, 27, 12, 21986);האלהים;2;(2, 4, 27, 47, 83332);ויאמר יהוה אל אהרן לך לקראת משה המדברה וילך ויפגשהו בהר האלהים וישק לו
(178720, -74, 4);[1, 30, 6, 50];87;אלון;47297;(3, 24, 5, 4, 47297);אתה;1;(3, 24, 5, 14, 178720);ולקחת סלת ואפית אתה שתים עשרה חלות שני עשרנים יהיה החלה האחת
(231081, -74, 4);[1, 30, 6, 50];87;אלון;60972;(4, 26, 1, 6, 60972);אלעזר;1;(4, 26, 1, 18, 231081);ויאמר יהוה אל משה ואל אלעזר בן אהרן הכהן לאמר
(237858, -74, 4);[1, 30, 6, 50];87;אלון;62600;(4, 29, 26, 5, 62600);אילם;1;(4, 29, 26, 20, 237858);וביום החמישי פרים תשעה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(249414, -74, 4);[1, 30, 6, 50];87;אלון;65556;(4, 36, 5, 3, 65556);את;1;(4, 36, 5, 8, 249414);ויצו משה את בני ישראל על פי יהוה לאמר כן מטה בני יוסף דברים
(266494, -74, 4);[1, 30, 6, 50];87;אלון;69943;(5, 9, 18, 1, 69943);ואתנפל;2;(5, 9, 18, 2, 266494);ואתנפל לפני יהוה כראשנה ארבעים יום וארבעים לילה לחם לא אכלתי ומים לא שתיתי על כל חטאתכם אשר חטאתם לעשות הרע בעיני יהוה להכעיסו
(273985, -74, 4);[1, 30, 6, 50];87;אלון;71856;(5, 14, 4, 4, 71856);תאכלו;2;(5, 14, 4, 13, 273985);זאת הבהמה אשר תאכלו שור שה כשבים ושה עזים
(43079, -73, 4);[1, 30, 6, 50];87;אלון;11488;(1, 30, 35, 3, 11488);ההוא;4;(1, 30, 35, 12, 43079);ויסר ביום ההוא את התישים העקדים והטלאים ואת כל העזים הנקדות והטלאת כל אשר לבן בו וכל חום בכשבים ויתן ביד בניו
(49815, -73, 4);[1, 30, 6, 50];87;אלון;13277;(1, 34, 14, 2, 13277);אליהם;1;(1, 34, 14, 7, 49815);ויאמרו אליהם לא נוכל לעשות הדבר הזה לתת את אחתנו לאיש אשר לו ערלה כי חרפה הוא לנו
(51244, -73, 4);[1, 30, 6, 50];87;אלון;13655;(1, 35, 8, 8, 13655);אל;1;(1, 35, 8, 31, 51244);ותמת דברה מינקת רבקה ותקבר מתחת לבית אל תחת האלון ויקרא שמו אלון בכות
(54033, -73, 4);[1, 30, 6, 50];87;אלון;14390;(1, 36, 43, 10, 14390);אחזתם;1;(1, 36, 43, 41, 54033);אלוף מגדיאל אלוף עירם אלה אלופי אדום למשבתם בארץ אחזתם הוא עשו אבי אדום
(132233, -73, 4);[1, 30, 6, 50];87;אלון;34917;(2, 35, 27, 2, 34917);הביאו;4;(2, 35, 27, 10, 132233);והנשאם הביאו את אבני השהם ואת אבני המלאים לאפוד ולחשן
(137313, -73, 4);[1, 30, 6, 50];87;אלון;36186;(2, 38, 23, 11, 36186);ובארגמן;3;(2, 38, 23, 43, 137313);ואתו אהליאב בן אחיסמך למטה דן חרש וחשב ורקם בתכלת ובארגמן ובתולעת השני ובשש
(165151, -73, 4);[1, 30, 6, 50];87;אלון;43655;(3, 15, 19, 1, 43655);ואשה;2;(3, 15, 19, 2, 165151);ואשה כי תהיה זבה דם יהיה זבה בבשרה שבעת ימים תהיה בנדתה וכל הנגע בה יטמא עד הערב
(218438, -73, 4);[1, 30, 6, 50];87;אלון;57581;(4, 17, 24, 14, 57581);איש;1;(4, 17, 24, 47, 218438);ויצא משה את כל המטת מלפני יהוה אל כל בני ישראל ויראו ויקחו איש מטהו
(254274, -73, 4);[1, 30, 6, 50];87;אלון;66800;(5, 2, 33, 7, 66800);ואת;2;(5, 2, 33, 30, 254274);ויתנהו יהוה אלהינו לפנינו ונך אתו ואת בנו ואת כל עמו
(33117, -72, 4);[1, 30, 6, 50];87;אלון;8829;(1, 25, 7, 6, 8829);אשר;1;(1, 25, 7, 19, 33117);ואלה ימי שני חיי אברהם אשר חי מאת שנה ושבעים שנה וחמש שנים
(43623, -72, 4);[1, 30, 6, 50];87;אלון;11621;(1, 31, 1, 2, 11621);את;1;(1, 31, 1, 6, 43623);וישמע את דברי בני לבן לאמר לקח יעקב את כל אשר לאבינו ומאשר לאבינו עשה את כל הכבד הזה
(88174, -72, 4);[1, 30, 6, 50];87;אלון;23240;(2, 8, 4, 14, 23240);את;1;(2, 8, 4, 64, 88174);ויקרא פרעה למשה ולאהרן ויאמר העתירו אל יהוה ויסר הצפרדעים ממני ומעמי ואשלחה את העם ויזבחו ליהוה
(146430, -72, 4);[1, 30, 6, 50];87;אלון;38618;(3, 5, 3, 9, 38618);יטמא;4;(3, 5, 3, 30, 146430);או כי יגע בטמאת אדם לכל טמאתו אשר יטמא בה ונעלם ממנו והוא ידע ואשם
(181703, -72, 4);[1, 30, 6, 50];87;אלון;48086;(3, 25, 44, 13, 48086);ואמה;2;(3, 25, 44, 50, 181703);ועבדך ואמתך אשר יהיו לך מאת הגוים אשר סביבתיכם מהם תקנו עבד ואמה
(237983, -72, 4);[1, 30, 6, 50];87;אלון;62627;(4, 29, 29, 5, 62627);אילם;1;(4, 29, 29, 18, 237983);וביום הששי פרים שמנה אילם שנים כבשים בני שנה ארבעה עשר תמימם
(10226, -71, 4);[1, 30, 6, 50];87;אלון;2745;(1, 8, 21, 31, 2745);כאשר;2;(1, 8, 21, 101, 10226);וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי
(21555, -71, 4);[1, 30, 6, 50];87;אלון;5758;(1, 18, 23, 4, 5758);האף;2;(1, 18, 23, 16, 21555);ויגש אברהם ויאמר האף תספה צדיק עם רשע
(22636, -71, 4);[1, 30, 6, 50];87;אלון;6034;(1, 19, 8, 27, 6034);באו;2;(1, 19, 8, 89, 22636);הנה נא לי שתי בנות אשר לא ידעו איש אוציאה נא אתהן אליכם ועשו להן כטוב בעיניכם רק לאנשים האל אל תעשו דבר כי על כן באו בצל קרתי
(24558, -71, 4);[1, 30, 6, 50];87;אלון;6542;(1, 20, 5, 11, 6542);אחי;1;(1, 20, 5, 32, 24558);הלא הוא אמר לי אחתי הוא והיא גם הוא אמרה אחי הוא בתם לבבי ובנקין כפי עשיתי זאת
(50408, -71, 4);[1, 30, 6, 50];87;אלון;13434;(1, 34, 25, 5, 13434);כאבים;2;(1, 34, 25, 22, 50408);ויהי ביום השלישי בהיותם כאבים ויקחו שני בני יעקב שמעון ולוי אחי דינה איש חרבו ויבאו על העיר בטח ויהרגו כל זכר
(51944, -71, 4);[1, 30, 6, 50];87;אלון;13842;(1, 35, 23, 5, 13842);ראובן;2;(1, 35, 23, 16, 51944);בני לאה בכור יעקב ראובן ושמעון ולוי ויהודה ויששכר וזבלון
(83463, -71, 4);[1, 30, 6, 50];87;אלון;22023;(2, 4, 30, 12, 22023);האתת;2;(2, 4, 30, 40, 83463);וידבר אהרן את כל הדברים אשר דבר יהוה אל משה ויעש האתת לעיני העם
(119275, -71, 4);[1, 30, 6, 50];87;אלון;31462;(2, 28, 21, 6, 31462);ישראל;4;(2, 28, 21, 24, 119275);והאבנים תהיין על שמת בני ישראל שתים עשרה על שמתם פתוחי חותם איש על שמו תהיין לשני עשר שבט
(132405, -71, 4);[1, 30, 6, 50];87;אלון;34961;(2, 35, 30, 6, 34961);ראו;2;(2, 35, 30, 20, 132405);ויאמר משה אל בני ישראל ראו קרא יהוה בשם בצלאל בן אורי בן חור למטה יהודה
(242810, -71, 4);[1, 30, 6, 50];87;אלון;63879;(4, 32, 16, 5, 63879);צאן;2;(4, 32, 16, 21, 242810);ויגשו אליו ויאמרו גדרת צאן נבנה למקננו פה וערים לטפנו
(303779, -71, 4);[1, 30, 6, 50];87;אלון;79705;(5, 33, 21, 9, 79705);ויתא;4;(5, 33, 21, 31, 303779);וירא ראשית לו כי שם חלקת מחקק ספון ויתא ראשי עם צדקת יהוה עשה ומשפטיו עם ישראל
(32414, -70, 4);[1, 30, 6, 50];87;אלון;8648;(1, 24, 59, 4, 8648);אחתם;1;(1, 24, 59, 13, 32414);וישלחו את רבקה אחתם ואת מנקתה ואת עבד אברהם ואת אנשיו
(153146, -70, 4);[1, 30, 6, 50];87;אלון;40412;(3, 9, 5, 8, 40412);אהל;1;(3, 9, 5, 22, 153146);ויקחו את אשר צוה משה אל פני אהל מועד ויקרבו כל העדה ויעמדו לפני יהוה
(176135, -70, 4);[1, 30, 6, 50];87;אלון;46653;(3, 22, 33, 7, 46653);לאלהים;2;(3, 22, 33, 29, 176135);המוציא אתכם מארץ מצרים להיות לכם לאלהים אני יהוה
(203332, -70, 4);[1, 30, 6, 50];87;אלון;53608;(4, 8, 19, 14, 53608);ישראל;4;(4, 8, 19, 57, 203332);ואתנה את הלוים נתנים לאהרן ולבניו מתוך בני ישראל לעבד את עבדת בני ישראל באהל מועד ולכפר על בני ישראל ולא יהיה בבני ישראל נגף בגשת בני ישראל אל הקדש
(245981, -70, 4);[1, 30, 6, 50];87;אלון;64655;(4, 33, 54, 23, 64655);אבתיכם;1;(4, 33, 54, 89, 245981);והתנחלתם את הארץ בגורל למשפחתיכם לרב תרבו את נחלתו ולמעט תמעיט את נחלתו אל אשר יצא לו שמה הגורל לו יהיה למטות אבתיכם תתנחלו
(284572, -70, 4);[1, 30, 6, 50];87;אלון;74705;(5, 22, 13, 5, 74705);ובא;3;(5, 22, 13, 14, 284572);כי יקח איש אשה ובא אליה ושנאה
(14145, -69, 4);[1, 30, 6, 50];87;אלון;3793;(1, 12, 1, 1, 3793);ויאמר;3;(1, 12, 1, 3, 14145);ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך
(27242, -69, 4);[1, 30, 6, 50];87;אלון;7271;(1, 22, 5, 2, 7271);אברהם;1;(1, 22, 5, 6, 27242);ויאמר אברהם אל נעריו שבו לכם פה עם החמור ואני והנער נלכה עד כה ונשתחוה ונשובה אליכם
(51045, -69, 4);[1, 30, 6, 50];87;אלון;13601;(1, 35, 4, 18, 13601);האלה;2;(1, 35, 4, 66, 51045);ויתנו אל יעקב את כל אלהי הנכר אשר בידם ואת הנזמים אשר באזניהם ויטמן אתם יעקב תחת האלה אשר עם שכם
(58749, -69, 4);[1, 30, 6, 50];87;אלון;15616;(1, 39, 22, 13, 15616);ואת;2;(1, 39, 22, 43, 58749);ויתן שר בית הסהר ביד יוסף את כל האסירם אשר בבית הסהר ואת כל אשר עשים שם הוא היה עשה
(120505, -69, 4);[1, 30, 6, 50];87;אלון;31787;(2, 28, 43, 8, 31787);אהל;1;(2, 28, 43, 24, 120505);והיו על אהרן ועל בניו בבאם אל אהל מועד או בגשתם אל המזבח לשרת בקדש ולא ישאו עון ומתו חקת עולם לו ולזרעו אחריו
(137722, -69, 4);[1, 30, 6, 50];87;אלון;36285;(2, 38, 30, 4, 36285);אדני;1;(2, 38, 30, 9, 137722);ויעש בה את אדני פתח אהל מועד ואת מזבח הנחשת ואת מכבר הנחשת אשר לו ואת כל כלי המזבח
(139381, -69, 4);[1, 30, 6, 50];87;אלון;36718;(2, 39, 31, 12, 36718);את;1;(2, 39, 31, 46, 139381);ויתנו עליו פתיל תכלת לתת על המצנפת מלמעלה כאשר צוה יהוה את משה
(154365, -69, 4);[1, 30, 6, 50];87;אלון;40728;(3, 10, 4, 10, 40728);אהרן;1;(3, 10, 4, 34, 154365);ויקרא משה אל מישאל ואל אלצפן בני עזיאל דד אהרן ויאמר אלהם קרבו שאו את אחיכם מאת פני הקדש אל מחוץ למחנה
(168245, -69, 4);[1, 30, 6, 50];87;אלון;44492;(3, 17, 5, 5, 44492);ישראל;4;(3, 17, 5, 19, 168245);למען אשר יביאו בני ישראל את זבחיהם אשר הם זבחים על פני השדה והביאם ליהוה אל פתח אהל מועד אל הכהן וזבחו זבחי שלמים ליהוה אותם
(192970, -69, 4);[1, 30, 6, 50];87;אלון;50882;(4, 4, 7, 13, 50882);ואת;2;(4, 4, 7, 49, 192970);ועל שלחן הפנים יפרשו בגד תכלת ונתנו עליו את הקערת ואת הכפת ואת המנקית ואת קשות הנסך ולחם התמיד עליו יהיה
(208628, -69, 4);[1, 30, 6, 50];87;אלון;54977;(4, 11, 33, 7, 54977);ואף;2;(4, 11, 33, 26, 208628);הבשר עודנו בין שניהם טרם יכרת ואף יהוה חרה בעם ויך יהוה בעם מכה רבה מאד
(277971, -69, 4);[1, 30, 6, 50];87;אלון;72911;(5, 17, 3, 15, 72911);לא;2;(5, 17, 3, 57, 277971);וילך ויעבד אלהים אחרים וישתחו להם ולשמש או לירח או לכל צבא השמים אשר לא צויתי
(291429, -69, 4);[1, 30, 6, 50];87;אלון;76525;(5, 27, 26, 1, 76525);ארור;1;(5, 27, 26, 1, 291429);ארור אשר לא יקים את דברי התורה הזאת לעשות אותם ואמר כל העם אמן
(5457, -68, 4);[1, 30, 6, 50];87;אלון;1460;(1, 5, 1, 10, 1460);אלהים;1;(1, 5, 1, 34, 5457);זה ספר תולדת אדם ביום ברא אלהים אדם בדמות אלהים עשה אתו
(23305, -68, 4);[1, 30, 6, 50];87;אלון;6205;(1, 19, 19, 9, 6205);אשר;1;(1, 19, 19, 30, 23305);הנה נא מצא עבדך חן בעיניך ותגדל חסדך אשר עשית עמדי להחיות את נפשי ואנכי לא אוכל להמלט ההרה פן תדבקני הרעה ומתי
(48691, -68, 4);[1, 30, 6, 50];87;אלון;12971;(1, 33, 10, 18, 12971);כראת;3;(1, 33, 10, 62, 48691);ויאמר יעקב אל נא אם נא מצאתי חן בעיניך ולקחת מנחתי מידי כי על כן ראיתי פניך כראת פני אלהים ותרצני
(48967, -68, 4);[1, 30, 6, 50];87;אלון;13046;(1, 33, 15, 13, 13046);אמצא;1;(1, 33, 15, 40, 48967);ויאמר עשו אציגה נא עמך מן העם אשר אתי ויאמר למה זה אמצא חן בעיני אדני
(55192, -68, 4);[1, 30, 6, 50];87;אלון;14684;(1, 37, 22, 8, 14684);אתו;1;(1, 37, 22, 30, 55192);ויאמר אלהם ראובן אל תשפכו דם השליכו אתו אל הבור הזה אשר במדבר ויד אל תשלחו בו למען הציל אתו מידם להשיבו אל אביו
(80244, -68, 4);[1, 30, 6, 50];87;אלון;21174;(2, 2, 24, 3, 21174);את;1;(2, 2, 24, 11, 80244);וישמע אלהים את נאקתם ויזכר אלהים את בריתו את אברהם את יצחק ואת יעקב
(148756, -68, 4);[1, 30, 6, 50];87;אלון;39242;(3, 6, 19, 2, 39242);המחטא;5;(3, 6, 19, 9, 148756);הכהן המחטא אתה יאכלנה במקום קדש תאכל בחצר אהל מועד
(154185, -68, 4);[1, 30, 6, 50];87;אלון;40679;(3, 10, 1, 10, 40679);אש;1;(3, 10, 1, 39, 154185);ויקחו בני אהרן נדב ואביהוא איש מחתתו ויתנו בהן אש וישימו עליה קטרת ויקריבו לפני יהוה אש זרה אשר לא צוה אתם
(166557, -68, 4);[1, 30, 6, 50];87;אלון;44037;(3, 16, 11, 15, 44037);החטאת;4;(3, 16, 11, 52, 166557);והקריב אהרן את פר החטאת אשר לו וכפר בעדו ובעד ביתו ושחט את פר החטאת אשר לו
(32419, -67, 4);[1, 30, 6, 50];87;אלון;8649;(1, 24, 59, 5, 8649);ואת;2;(1, 24, 59, 18, 32419);וישלחו את רבקה אחתם ואת מנקתה ואת עבד אברהם ואת אנשיו
(35200, -67, 4);[1, 30, 6, 50];87;אלון;9366;(1, 26, 15, 8, 9366);אברהם;1;(1, 26, 15, 28, 35200);וכל הבארת אשר חפרו עבדי אביו בימי אברהם אביו סתמום פלשתים וימלאום עפר
(45893, -67, 4);[1, 30, 6, 50];87;אלון;12236;(1, 31, 43, 15, 12236);ראה;2;(1, 31, 43, 56, 45893);ויען לבן ויאמר אל יעקב הבנות בנתי והבנים בני והצאן צאני וכל אשר אתה ראה לי הוא ולבנתי מה אעשה לאלה היום או לבניהן אשר ילדו
(80135, -67, 4);[1, 30, 6, 50];87;אלון;21148;(2, 2, 22, 8, 21148);אמר;1;(2, 2, 22, 23, 80135);ותלד בן ויקרא את שמו גרשם כי אמר גר הייתי בארץ נכריה
(109671, -67, 4);[1, 30, 6, 50];87;אלון;29005;(2, 21, 37, 8, 29005);או;1;(2, 21, 37, 22, 109671);כי יגנב איש שור או שה וטבחו או מכרו חמשה בקר ישלם תחת השור וארבע צאן תחת השה
(120219, -67, 4);[1, 30, 6, 50];87;אלון;31715;(2, 28, 38, 10, 31715);אשר;1;(2, 28, 38, 33, 120219);והיה על מצח אהרן ונשא אהרן את עון הקדשים אשר יקדישו בני ישראל לכל מתנת קדשיהם והיה על מצחו תמיד לרצון להם לפני יהוה
(210286, -67, 4);[1, 30, 6, 50];87;אלון;55427;(4, 13, 23, 8, 55427);ואשכול;2;(4, 13, 23, 30, 210286);ויבאו עד נחל אשכל ויכרתו משם זמורה ואשכול ענבים אחד וישאהו במוט בשנים ומן הרמנים ומן התאנים
(252407, -67, 4);[1, 30, 6, 50];87;אלון;66311;(5, 1, 44, 8, 66311);אתכם;1;(5, 1, 44, 34, 252407);ויצא האמרי הישב בהר ההוא לקראתכם וירדפו אתכם כאשר תעשינה הדברים ויכתו אתכם בשעיר עד חרמה
(283640, -67, 4);[1, 30, 6, 50];87;אלון;74450;(5, 21, 18, 10, 74450);אביו;1;(5, 21, 18, 34, 283640);כי יהיה לאיש בן סורר ומורה איננו שמע בקול אביו ובקול אמו ויסרו אתו ולא ישמע אליהם
(39769, -66, 4);[1, 30, 6, 50];87;אלון;10576;(1, 28, 22, 3, 10576);אשר;1;(1, 28, 22, 10, 39769);והאבן הזאת אשר שמתי מצבה יהיה בית אלהים וכל אשר תתן לי עשר אעשרנו לך
(173945, -66, 4);[1, 30, 6, 50];87;אלון;46037;(3, 21, 10, 16, 46037);את;1;(3, 21, 10, 58, 173945);והכהן הגדול מאחיו אשר יוצק על ראשו שמן המשחה ומלא את ידו ללבש את הבגדים את ראשו לא יפרע ובגדיו לא יפרם
(180775, -66, 4);[1, 30, 6, 50];87;אלון;47832;(3, 25, 25, 5, 47832);מאחזתו;2;(3, 25, 25, 16, 180775);כי ימוך אחיך ומכר מאחזתו ובא גאלו הקרב אליו וגאל את ממכר אחיו
(194120, -66, 4);[1, 30, 6, 50];87;אלון;51192;(4, 4, 27, 11, 51192);משאם;3;(4, 4, 27, 38, 194120);על פי אהרן ובניו תהיה כל עבדת בני הגרשני לכל משאם ולכל עבדתם ופקדתם עלהם במשמרת את כל משאם
(206516, -66, 4);[1, 30, 6, 50];87;אלון;54421;(4, 10, 33, 7, 54421);וארון;2;(4, 10, 33, 25, 206516);ויסעו מהר יהוה דרך שלשת ימים וארון ברית יהוה נסע לפניהם דרך שלשת ימים לתור להם מנוחה
(263577, -66, 4);[1, 30, 6, 50];87;אלון;69198;(5, 7, 16, 20, 69198);הוא;3;(5, 7, 16, 70, 263577);ואכלת את כל העמים אשר יהוה אלהיך נתן לך לא תחוס עינך עליהם ולא תעבד את אלהיהם כי מוקש הוא לך
(3028, -65, 4);[1, 30, 6, 50];87;אלון;798;(1, 3, 3, 6, 798);אמר;1;(1, 3, 3, 19, 3028);ומפרי העץ אשר בתוך הגן אמר אלהים לא תאכלו ממנו ולא תגעו בו פן תמתון
(54530, -65, 4);[1, 30, 6, 50];87;אלון;14519;(1, 37, 9, 8, 14519);ויאמר;3;(1, 37, 9, 31, 54530);ויחלם עוד חלום אחר ויספר אתו לאחיו ויאמר הנה חלמתי חלום עוד והנה השמש והירח ואחד עשר כוכבים משתחוים לי
(73067, -65, 4);[1, 30, 6, 50];87;אלון;19316;(1, 47, 19, 11, 19316);אדמתנו;1;(1, 47, 19, 39, 73067);למה נמות לעיניך גם אנחנו גם אדמתנו קנה אתנו ואת אדמתנו בלחם ונהיה אנחנו ואדמתנו עבדים לפרעה ותן זרע ונחיה ולא נמות והאדמה לא תשם
(82785, -65, 4);[1, 30, 6, 50];87;אלון;21841;(2, 4, 17, 9, 21841);את;1;(2, 4, 17, 27, 82785);ואת המטה הזה תקח בידך אשר תעשה בו את האתת
(91428, -65, 4);[1, 30, 6, 50];87;אלון;24097;(2, 9, 33, 17, 24097);ארצה;1;(2, 9, 33, 61, 91428);ויצא משה מעם פרעה את העיר ויפרש כפיו אל יהוה ויחדלו הקלות והברד ומטר לא נתך ארצה
(104500, -65, 4);[1, 30, 6, 50];87;אלון;27567;(2, 18, 8, 14, 27567);את;1;(2, 18, 8, 51, 104500);ויספר משה לחתנו את כל אשר עשה יהוה לפרעה ולמצרים על אודת ישראל את כל התלאה אשר מצאתם בדרך ויצלם יהוה
(116510, -65, 4);[1, 30, 6, 50];87;אלון;30784;(2, 26, 25, 8, 30784);אדנים;1;(2, 26, 25, 30, 116510);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים תחת הקרש האחד ושני אדנים תחת הקרש האחד
(130051, -65, 4);[1, 30, 6, 50];87;אלון;34328;(2, 34, 18, 16, 34328);האביב;2;(2, 34, 18, 58, 130051);את חג המצות תשמר שבעת ימים תאכל מצות אשר צויתך למועד חדש האביב כי בחדש האביב יצאת ממצרים
(188294, -65, 4);[1, 30, 6, 50];87;אלון;49730;(4, 1, 44, 11, 49730);איש;1;(4, 1, 44, 42, 188294);אלה הפקדים אשר פקד משה ואהרן ונשיאי ישראל שנים עשר איש איש אחד לבית אבתיו היו
(194051, -65, 4);[1, 30, 6, 50];87;אלון;51172;(4, 4, 26, 17, 51172);ואת;2;(4, 4, 26, 61, 194051);ואת קלעי החצר ואת מסך פתח שער החצר אשר על המשכן ועל המזבח סביב ואת מיתריהם ואת כל כלי עבדתם ואת כל אשר יעשה להם ועבדו
(239900, -65, 4);[1, 30, 6, 50];87;אלון;63129;(4, 31, 11, 8, 63129);באדם;2;(4, 31, 11, 26, 239900);ויקחו את כל השלל ואת כל המלקוח באדם ובבהמה
(247042, -65, 4);[1, 30, 6, 50];87;אלון;64926;(4, 34, 21, 3, 64926);אלידד;1;(4, 34, 21, 10, 247042);למטה בנימן אלידד בן כסלון
(24802, -64, 4);[1, 30, 6, 50];87;אלון;6607;(1, 20, 8, 13, 6607);וייראו;5;(1, 20, 8, 59, 24802);וישכם אבימלך בבקר ויקרא לכל עבדיו וידבר את כל הדברים האלה באזניהם וייראו האנשים מאד
(36684, -64, 4);[1, 30, 6, 50];87;אלון;9747;(1, 27, 10, 5, 9747);אשר;1;(1, 27, 10, 19, 36684);והבאת לאביך ואכל בעבר אשר יברכך לפני מותו
