(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(198803, 21, 4);[50, 6, 30, 1];87;אלון;52425;(4, 7, 10, 10, 52425);הנשיאם;2;(4, 7, 10, 44, 198803);ויקריבו הנשאים את חנכת המזבח ביום המשח אתו ויקריבו הנשיאם את קרבנם לפני המזבח
(209892, 21, 4);[50, 6, 30, 1];87;אלון;55321;(4, 13, 16, 14, 55321);נון;1;(4, 13, 16, 48, 209892);אלה שמות האנשים אשר שלח משה לתור את הארץ ויקרא משה להושע בן נון יהושע
(215496, 21, 4);[50, 6, 30, 1];87;אלון;56799;(4, 16, 4, 5, 56799);פניו;2;(4, 16, 4, 16, 215496);וישמע משה ויפל על פניו
(220464, 21, 4);[50, 6, 30, 1];87;אלון;58115;(4, 18, 30, 6, 58115);ממנו;3;(4, 18, 30, 25, 220464);ואמרת אלהם בהרימכם את חלבו ממנו ונחשב ללוים כתבואת גרן וכתבואת יקב
(272658, 21, 4);[50, 6, 30, 1];87;אלון;71513;(5, 13, 2, 8, 71513);ונתן;4;(5, 13, 2, 28, 272658);כי יקום בקרבך נביא או חלם חלום ונתן אליך אות או מופת
(4988, 22, 4);[50, 6, 30, 1];87;אלון;1326;(1, 4, 17, 16, 1326);בנו;2;(1, 4, 17, 53, 4988);וידע קין את אשתו ותהר ותלד את חנוך ויהי בנה עיר ויקרא שם העיר כשם בנו חנוך
(25430, 22, 4);[50, 6, 30, 1];87;אלון;6777;(1, 21, 2, 6, 6777);לזקניו;4;(1, 21, 2, 23, 25430);ותהר ותלד שרה לאברהם בן לזקניו למועד אשר דבר אתו אלהים
(41841, 22, 4);[50, 6, 30, 1];87;אלון;11154;(1, 30, 8, 12, 11154);נפתלי;1;(1, 30, 8, 47, 41841);ותאמר רחל נפתולי אלהים נפתלתי עם אחתי גם יכלתי ותקרא שמו נפתלי
(130268, 22, 4);[50, 6, 30, 1];87;אלון;34385;(2, 34, 23, 9, 34385);האדן;4;(2, 34, 23, 32, 130268);שלש פעמים בשנה יראה כל זכורך את פני האדן יהוה אלהי ישראל
(175754, 22, 4);[50, 6, 30, 1];87;אלון;46552;(3, 22, 24, 3, 46552);ונתוק;2;(3, 22, 24, 12, 175754);ומעוך וכתות ונתוק וכרות לא תקריבו ליהוה ובארצכם לא תעשו
(209250, 22, 4);[50, 6, 30, 1];87;אלון;55145;(4, 12, 12, 2, 55145);נא;1;(4, 12, 12, 3, 209250);אל נא תהי כמת אשר בצאתו מרחם אמו ויאכל חצי בשרו
(222783, 22, 4);[50, 6, 30, 1];87;אלון;58734;(4, 20, 17, 1, 58734);נעברה;1;(4, 20, 17, 1, 222783);נעברה נא בארצך לא נעבר בשדה ובכרם ולא נשתה מי באר דרך המלך נלך לא נטה ימין ושמאול עד אשר נעבר גבלך
(247060, 22, 4);[50, 6, 30, 1];87;אלון;64930;(4, 34, 22, 2, 64930);בני;2;(4, 34, 22, 7, 247060);ולמטה בני דן נשיא בקי בן יגלי
(263090, 22, 4);[50, 6, 30, 1];87;אלון;69077;(5, 7, 9, 8, 69077);הנאמן;2;(5, 7, 9, 30, 263090);וידעת כי יהוה אלהיך הוא האלהים האל הנאמן שמר הברית והחסד לאהביו ולשמרי מצותו לאלף דור
(270736, 22, 4);[50, 6, 30, 1];87;אלון;71022;(5, 12, 3, 8, 71022);תשרפון;6;(5, 12, 3, 40, 270736);ונתצתם את מזבחתם ושברתם את מצבתם ואשריהם תשרפון באש ופסילי אלהיהם תגדעון ואבדתם את שמם מן המקום ההוא
(13387, 23, 4);[50, 6, 30, 1];87;אלון;3589;(1, 11, 15, 14, 3589);ובנות;3;(1, 11, 15, 53, 13387);ויחי שלח אחרי הולידו את עבר שלש שנים וארבע מאות שנה ויולד בנים ובנות
(56812, 23, 4);[50, 6, 30, 1];87;אלון;15108;(1, 38, 17, 10, 15108);תתן;3;(1, 38, 17, 36, 56812);ויאמר אנכי אשלח גדי עזים מן הצאן ותאמר אם תתן ערבון עד שלחך
(121661, 23, 4);[50, 6, 30, 1];87;אלון;32096;(2, 29, 21, 18, 32096);בניו;2;(2, 29, 21, 65, 121661);ולקחת מן הדם אשר על המזבח ומשמן המשחה והזית על אהרן ועל בגדיו ועל בניו ועל בגדי בניו אתו וקדש הוא ובגדיו ובניו ובגדי בניו אתו
(171301, 23, 4);[50, 6, 30, 1];87;אלון;45333;(3, 19, 24, 1, 45333);ובשנה;4;(3, 19, 24, 4, 171301);ובשנה הרביעת יהיה כל פריו קדש הלולים ליהוה
(189898, 23, 4);[50, 6, 30, 1];87;אלון;50114;(4, 2, 27, 5, 50114);ונשיא;2;(4, 2, 27, 18, 189898);והחנים עליו מטה אשר ונשיא לבני אשר פגעיאל בן עכרן
(206227, 23, 4);[50, 6, 30, 1];87;אלון;54342;(4, 10, 27, 8, 54342);עינן;3;(4, 10, 27, 27, 206227);ועל צבא מטה בני נפתלי אחירע בן עינן
(230213, 23, 4);[50, 6, 30, 1];87;אלון;60744;(4, 25, 2, 1, 60744);ותקראן;6;(4, 25, 2, 6, 230213);ותקראן לעם לזבחי אלהיהן ויאכל העם וישתחוו לאלהיהן
(233778, 23, 4);[50, 6, 30, 1];87;אלון;61582;(4, 26, 62, 15, 61582);בני;2;(4, 26, 62, 56, 233778);ויהיו פקדיהם שלשה ועשרים אלף כל זכר מבן חדש ומעלה כי לא התפקדו בתוך בני ישראל כי לא נתן להם נחלה בתוך בני ישראל
(248054, 23, 4);[50, 6, 30, 1];87;אלון;65182;(4, 35, 14, 15, 65182);תהיינה;5;(4, 35, 14, 58, 248054);את שלש הערים תתנו מעבר לירדן ואת שלש הערים תתנו בארץ כנען ערי מקלט תהיינה
(54316, 24, 4);[50, 6, 30, 1];87;אלון;14468;(1, 37, 5, 8, 14468);שנא;2;(1, 37, 5, 33, 54316);ויחלם יוסף חלום ויגד לאחיו ויוספו עוד שנא אתו
(66984, 24, 4);[50, 6, 30, 1];87;אלון;17734;(1, 43, 34, 8, 17734);בנימן;2;(1, 43, 34, 29, 66984);וישא משאת מאת פניו אלהם ותרב משאת בנימן ממשאת כלם חמש ידות וישתו וישכרו עמו
(70866, 24, 4);[50, 6, 30, 1];87;אלון;18740;(1, 46, 13, 1, 18740);ובני;3;(1, 46, 13, 3, 70866);ובני יששכר תולע ופוה ויוב ושמרן
(74487, 24, 4);[50, 6, 30, 1];87;אלון;19677;(1, 48, 11, 9, 19677);והנה;3;(1, 48, 11, 33, 74487);ויאמר ישראל אל יוסף ראה פניך לא פללתי והנה הראה אתי אלהים גם את זרעך
(126234, 24, 4);[50, 6, 30, 1];87;אלון;33290;(2, 32, 9, 9, 33290);והנה;3;(2, 32, 9, 30, 126234);ויאמר יהוה אל משה ראיתי את העם הזה והנה עם קשה ערף הוא
(138898, 24, 4);[50, 6, 30, 1];87;אלון;36593;(2, 39, 21, 16, 36593);החשן;4;(2, 39, 21, 61, 138898);וירכסו את החשן מטבעתיו אל טבעת האפד בפתיל תכלת להית על חשב האפד ולא יזח החשן מעל האפד כאשר צוה יהוה את משה
(163038, 24, 4);[50, 6, 30, 1];87;אלון;43081;(3, 14, 31, 12, 43081);המנחה;3;(3, 14, 31, 37, 163038);את אשר תשיג ידו את האחד חטאת ואת האחד עלה על המנחה וכפר הכהן על המטהר לפני יהוה
(205850, 24, 4);[50, 6, 30, 1];87;אלון;54245;(4, 10, 17, 4, 54245);בני;2;(4, 10, 17, 17, 205850);והורד המשכן ונסעו בני גרשון ובני מררי נשאי המשכן
(239195, 24, 4);[50, 6, 30, 1];87;אלון;62935;(4, 30, 14, 6, 62935);לענת;3;(4, 30, 14, 18, 239195);כל נדר וכל שבעת אסר לענת נפש אישה יקימנו ואישה יפרנו
(248924, 24, 4);[50, 6, 30, 1];87;אלון;65430;(4, 35, 33, 2, 65430);תחניפו;3;(4, 35, 33, 6, 248924);ולא תחניפו את הארץ אשר אתם בה כי הדם הוא יחניף את הארץ ולארץ לא יכפר לדם אשר שפך בה כי אם בדם שפכו
(257883, 24, 4);[50, 6, 30, 1];87;אלון;67747;(5, 4, 25, 6, 67747);ונושנתם;5;(5, 4, 25, 24, 257883);כי תוליד בנים ובני בנים ונושנתם בארץ והשחתם ועשיתם פסל תמונת כל ועשיתם הרע בעיני יהוה אלהיך להכעיסו
(273884, 24, 4);[50, 6, 30, 1];87;אלון;71827;(5, 14, 1, 10, 71827);בין;3;(5, 14, 1, 41, 273884);בנים אתם ליהוה אלהיכם לא תתגדדו ולא תשימו קרחה בין עיניכם למת
(281748, 24, 4);[50, 6, 30, 1];87;אלון;73938;(5, 20, 5, 17, 73938);פן;2;(5, 20, 5, 59, 281748);ודברו השטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחנכנו
(281808, 24, 4);[50, 6, 30, 1];87;אלון;73954;(5, 20, 6, 11, 73954);פן;2;(5, 20, 6, 37, 281808);ומי האיש אשר נטע כרם ולא חללו ילך וישב לביתו פן ימות במלחמה ואיש אחר יחללנו
(301142, 24, 4);[50, 6, 30, 1];87;אלון;79016;(5, 32, 15, 10, 79016);וינבל;3;(5, 32, 15, 42, 301142);וישמן ישרון ויבעט שמנת עבית כשית ויטש אלוה עשהו וינבל צור ישעתו
(25232, 25, 4);[50, 6, 30, 1];87;אלון;6724;(1, 20, 16, 8, 6724);הנה;2;(1, 20, 16, 28, 25232);ולשרה אמר הנה נתתי אלף כסף לאחיך הנה הוא לך כסות עינים לכל אשר אתך ואת כל ונכחת
(29216, 25, 4);[50, 6, 30, 1];87;אלון;7802;(1, 23, 18, 2, 7802);למקנה;4;(1, 23, 18, 10, 29216);לאברהם למקנה לעיני בני חת בכל באי שער עירו
(30616, 25, 4);[50, 6, 30, 1];87;אלון;8180;(1, 24, 24, 6, 8180);בן;2;(1, 24, 24, 22, 30616);ותאמר אליו בת בתואל אנכי בן מלכה אשר ילדה לנחור
(61501, 25, 4);[50, 6, 30, 1];87;אלון;16322;(1, 41, 29, 3, 16322);שנים;2;(1, 41, 29, 8, 61501);הנה שבע שנים באות שבע גדול בכל ארץ מצרים
(72244, 25, 4);[50, 6, 30, 1];87;אלון;19100;(1, 47, 6, 19, 19100);אנשי;2;(1, 47, 6, 67, 72244);ארץ מצרים לפניך הוא במיטב הארץ הושב את אביך ואת אחיך ישבו בארץ גשן ואם ידעת ויש בם אנשי חיל ושמתם שרי מקנה על אשר לי
(99619, 25, 4);[50, 6, 30, 1];87;אלון;26277;(2, 14, 27, 15, 26277);וינער;3;(2, 14, 27, 56, 99619);ויט משה את ידו על הים וישב הים לפנות בקר לאיתנו ומצרים נסים לקראתו וינער יהוה את מצרים בתוך הים
(126750, 25, 4);[50, 6, 30, 1];87;אלון;33422;(2, 32, 18, 4, 33422);ענות;2;(2, 32, 18, 13, 126750);ויאמר אין קול ענות גבורה ואין קול ענות חלושה קול ענות אנכי שמע
(141447, 25, 4);[50, 6, 30, 1];87;אלון;37286;(2, 40, 35, 11, 37286);הענן;4;(2, 40, 35, 35, 141447);ולא יכל משה לבוא אל אהל מועד כי שכן עליו הענן וכבוד יהוה מלא את המשכן
(159740, 25, 4);[50, 6, 30, 1];87;אלון;42173;(3, 13, 32, 7, 42173);והנה;3;(3, 13, 32, 27, 159740);וראה הכהן את הנגע ביום השביעי והנה לא פשה הנתק ולא היה בו שער צהב ומראה הנתק אין עמק מן העור
(216068, 25, 4);[50, 6, 30, 1];87;אלון;56954;(4, 16, 15, 8, 56954);תפן;3;(4, 16, 15, 27, 216068);ויחר למשה מאד ויאמר אל יהוה אל תפן אל מנחתם לא חמור אחד מהם נשאתי ולא הרעתי את אחד מהם
(250292, 25, 4);[50, 6, 30, 1];87;אלון;65786;(5, 1, 7, 13, 65786);ובנגב;3;(5, 1, 7, 48, 250292);פנו וסעו לכם ובאו הר האמרי ואל כל שכניו בערבה בהר ובשפלה ובנגב ובחוף הים ארץ הכנעני והלבנון עד הנהר הגדל נהר פרת
(272642, 25, 4);[50, 6, 30, 1];87;אלון;71509;(5, 13, 2, 4, 71509);נביא;1;(5, 13, 2, 12, 272642);כי יקום בקרבך נביא או חלם חלום ונתן אליך אות או מופת
(274275, 25, 4);[50, 6, 30, 1];87;אלון;71934;(5, 14, 9, 10, 71934);סנפיר;2;(5, 14, 9, 28, 274275);את זה תאכלו מכל אשר במים כל אשר לו סנפיר וקשקשת תאכלו
(5584, 26, 4);[50, 6, 30, 1];87;אלון;1493;(1, 5, 4, 8, 1493);שמנה;3;(1, 5, 4, 28, 5584);ויהיו ימי אדם אחרי הולידו את שת שמנה מאת שנה ויולד בנים ובנות
(30308, 26, 4);[50, 6, 30, 1];87;אלון;8097;(1, 24, 17, 5, 8097);הגמיאיני;7;(1, 24, 17, 26, 30308);וירץ העבד לקראתה ויאמר הגמיאיני נא מעט מים מכדך
(31271, 26, 4);[50, 6, 30, 1];87;אלון;8350;(1, 24, 37, 11, 8350);אנכי;2;(1, 24, 37, 43, 31271);וישבעני אדני לאמר לא תקח אשה לבני מבנות הכנעני אשר אנכי ישב בארצו
(39000, 26, 4);[50, 6, 30, 1];87;אלון;10376;(1, 28, 8, 5, 10376);בנות;2;(1, 28, 8, 15, 39000);וירא עשו כי רעות בנות כנען בעיני יצחק אביו
(69994, 26, 4);[50, 6, 30, 1];87;אלון;18520;(1, 45, 23, 10, 18520);אתנת;3;(1, 45, 23, 43, 69994);ולאביו שלח כזאת עשרה חמרים נשאים מטוב מצרים ועשר אתנת נשאת בר ולחם ומזון לאביו לדרך
(71833, 26, 4);[50, 6, 30, 1];87;אלון;18991;(1, 46, 34, 6, 18991);מנעורינו;7;(1, 46, 34, 29, 71833);ואמרתם אנשי מקנה היו עבדיך מנעורינו ועד עתה גם אנחנו גם אבתינו בעבור תשבו בארץ גשן כי תועבת מצרים כל רעה צאן
(73483, 26, 4);[50, 6, 30, 1];87;אלון;19421;(1, 47, 25, 6, 19421);אדני;3;(1, 47, 25, 26, 73483);ויאמרו החיתנו נמצא חן בעיני אדני והיינו עבדים לפרעה
(163432, 26, 4);[50, 6, 30, 1];87;אלון;43188;(3, 14, 39, 6, 43188);והנה;3;(3, 14, 39, 24, 163432);ושב הכהן ביום השביעי וראה והנה פשה הנגע בקירת הבית
(271621, 26, 4);[50, 6, 30, 1];87;אלון;71239;(5, 12, 17, 11, 71239);וצאנך;4;(5, 12, 17, 49, 271621);לא תוכל לאכל בשעריך מעשר דגנך ותירשך ויצהרך ובכרת בקרך וצאנך וכל נדריך אשר תדר ונדבתיך ותרומת ידך
(272656, 26, 4);[50, 6, 30, 1];87;אלון;71513;(5, 13, 2, 8, 71513);ונתן;2;(5, 13, 2, 26, 272656);כי יקום בקרבך נביא או חלם חלום ונתן אליך אות או מופת
(64650, 27, 4);[50, 6, 30, 1];87;אלון;17156;(1, 42, 33, 13, 17156);הניחו;2;(1, 42, 33, 49, 64650);ויאמר אלינו האיש אדני הארץ בזאת אדע כי כנים אתם אחיכם האחד הניחו אתי ואת רעבון בתיכם קחו ולכו
(82500, 27, 4);[50, 6, 30, 1];87;אלון;21762;(2, 4, 11, 19, 21762);אנכי;2;(2, 4, 11, 54, 82500);ויאמר יהוה אליו מי שם פה לאדם או מי ישום אלם או חרש או פקח או עור הלא אנכי יהוה
(227249, 27, 4);[50, 6, 30, 1];87;אלון;59943;(4, 22, 35, 8, 59943);האנשים;3;(4, 22, 35, 26, 227249);ויאמר מלאך יהוה אל בלעם לך עם האנשים ואפס את הדבר אשר אדבר אליך אתו תדבר וילך בלעם עם שרי בלק
(234014, 27, 4);[50, 6, 30, 1];87;אלון;61648;(4, 27, 1, 8, 61648);בן;2;(4, 27, 1, 29, 234014);ותקרבנה בנות צלפחד בן חפר בן גלעד בן מכיר בן מנשה למשפחת מנשה בן יוסף ואלה שמות בנתיו מחלה נעה וחגלה ומלכה ותרצה
(243658, 27, 4);[50, 6, 30, 1];87;אלון;64093;(4, 32, 32, 4, 64093);לפני;3;(4, 32, 32, 17, 243658);נחנו נעבר חלוצים לפני יהוה ארץ כנען ואתנו אחזת נחלתנו מעבר לירדן
(3736, 28, 4);[50, 6, 30, 1];87;אלון;981;(1, 3, 16, 6, 981);עצבונך;5;(1, 3, 16, 22, 3736);אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך
(6849, 28, 4);[50, 6, 30, 1];87;אלון;1824;(1, 6, 1, 9, 1824);ובנות;3;(1, 6, 1, 29, 6849);ויהי כי החל האדם לרב על פני האדמה ובנות ילדו להם
(109124, 28, 4);[50, 6, 30, 1];87;אלון;28845;(2, 21, 26, 9, 28845);עין;3;(2, 21, 26, 25, 109124);וכי יכה איש את עין עבדו או את עין אמתו ושחתה לחפשי ישלחנו תחת עינו
(119760, 28, 4);[50, 6, 30, 1];87;אלון;31593;(2, 28, 29, 15, 31593);לפני;3;(2, 28, 29, 54, 119760);ונשא אהרן את שמות בני ישראל בחשן המשפט על לבו בבאו אל הקדש לזכרן לפני יהוה תמיד
(188345, 28, 4);[50, 6, 30, 1];87;אלון;49743;(4, 1, 45, 8, 49743);מבן;3;(4, 1, 45, 31, 188345);ויהיו כל פקודי בני ישראל לבית אבתם מבן עשרים שנה ומעלה כל יצא צבא בישראל
(226060, 28, 4);[50, 6, 30, 1];87;אלון;59615;(4, 22, 15, 7, 59615);ונכבדים;2;(4, 22, 15, 23, 226060);ויסף עוד בלק שלח שרים רבים ונכבדים מאלה
(231756, 28, 4);[50, 6, 30, 1];87;אלון;61130;(4, 26, 16, 1, 61130);לאזני;4;(4, 26, 16, 4, 231756);לאזני משפחת האזני לערי משפחת הערי
(264015, 28, 4);[50, 6, 30, 1];87;אלון;69308;(5, 7, 24, 12, 69308);בפניך;3;(5, 7, 24, 47, 264015);ונתן מלכיהם בידך והאבדת את שמם מתחת השמים לא יתיצב איש בפניך עד השמדך אתם
(282129, 28, 4);[50, 6, 30, 1];87;אלון;74040;(5, 20, 13, 1, 74040);ונתנה;2;(5, 20, 13, 2, 282129);ונתנה יהוה אלהיך בידך והכית את כל זכורה לפי חרב
(70612, 29, 4);[50, 6, 30, 1];87;אלון;18680;(1, 46, 7, 2, 18680);ובני;3;(1, 46, 7, 7, 70612);בניו ובני בניו אתו בנתיו ובנות בניו וכל זרעו הביא אתו מצרימה
(73058, 29, 4);[50, 6, 30, 1];87;אלון;19313;(1, 47, 19, 8, 19313);קנה;2;(1, 47, 19, 30, 73058);למה נמות לעיניך גם אנחנו גם אדמתנו קנה אתנו ואת אדמתנו בלחם ונהיה אנחנו ואדמתנו עבדים לפרעה ותן זרע ונחיה ולא נמות והאדמה לא תשם
(99429, 29, 4);[50, 6, 30, 1];87;אלון;26228;(2, 14, 24, 14, 26228);מחנה;3;(2, 14, 24, 54, 99429);ויהי באשמרת הבקר וישקף יהוה אל מחנה מצרים בעמוד אש וענן ויהם את מחנה מצרים
(106621, 29, 4);[50, 6, 30, 1];87;אלון;28151;(2, 19, 18, 14, 28151);הכבשן;5;(2, 19, 18, 51, 106621);והר סיני עשן כלו מפני אשר ירד עליו יהוה באש ויעל עשנו כעשן הכבשן ויחרד כל ההר מאד
(122096, 29, 4);[50, 6, 30, 1];87;אלון;32207;(2, 29, 28, 3, 32207);ולבניו;4;(2, 29, 28, 13, 122096);והיה לאהרן ולבניו לחק עולם מאת בני ישראל כי תרומה הוא ותרומה יהיה מאת בני ישראל מזבחי שלמיהם תרומתם ליהוה
(167356, 29, 4);[50, 6, 30, 1];87;אלון;44253;(3, 16, 23, 15, 44253);והניחם;3;(3, 16, 23, 48, 167356);ובא אהרן אל אהל מועד ופשט את בגדי הבד אשר לבש בבאו אל הקדש והניחם שם
(205074, 29, 4);[50, 6, 30, 1];87;אלון;54064;(4, 9, 23, 4, 54064);יחנו;3;(4, 9, 23, 11, 205074);על פי יהוה יחנו ועל פי יהוה יסעו את משמרת יהוה שמרו על פי יהוה ביד משה
(279840, 29, 4);[50, 6, 30, 1];87;אלון;73415;(5, 18, 15, 10, 73415);תשמעון;6;(5, 18, 15, 43, 279840);נביא מקרבך מאחיך כמני יקים לך יהוה אלהיך אליו תשמעון
(43220, 30, 4);[50, 6, 30, 1];87;אלון;11525;(1, 30, 37, 5, 11525);לבנה;3;(1, 30, 37, 16, 43220);ויקח לו יעקב מקל לבנה לח ולוז וערמון ויפצל בהן פצלות לבנות מחשף הלבן אשר על המקלות
(50236, 30, 4);[50, 6, 30, 1];87;אלון;13388;(1, 34, 22, 5, 13388);האנשים;3;(1, 34, 22, 16, 50236);אך בזאת יאתו לנו האנשים לשבת אתנו להיות לעם אחד בהמול לנו כל זכר כאשר הם נמלים
(61652, 30, 4);[50, 6, 30, 1];87;אלון;16363;(1, 41, 32, 8, 16363);נכון;4;(1, 41, 32, 30, 61652);ועל השנות החלום אל פרעה פעמים כי נכון הדבר מעם האלהים וממהר האלהים לעשתו
(129767, 30, 4);[50, 6, 30, 1];87;אלון;34256;(2, 34, 12, 12, 34256);פן;2;(2, 34, 12, 39, 129767);השמר לך פן תכרת ברית ליושב הארץ אשר אתה בא עליה פן יהיה למוקש בקרבך
(139291, 30, 4);[50, 6, 30, 1];87;אלון;36696;(2, 39, 30, 4, 36696);נזר;1;(2, 39, 30, 11, 139291);ויעשו את ציץ נזר הקדש זהב טהור ויכתבו עליו מכתב פתוחי חותם קדש ליהוה
(163203, 30, 4);[50, 6, 30, 1];87;אלון;43127;(3, 14, 35, 6, 43127);לכהן;4;(3, 14, 35, 21, 163203);ובא אשר לו הבית והגיד לכהן לאמר כנגע נראה לי בבית
(175591, 30, 4);[50, 6, 30, 1];87;אלון;46506;(3, 22, 21, 10, 46506);לנדבה;2;(3, 22, 21, 35, 175591);ואיש כי יקריב זבח שלמים ליהוה לפלא נדר או לנדבה בבקר או בצאן תמים יהיה לרצון כל מום לא יהיה בו
(212226, 30, 4);[50, 6, 30, 1];87;אלון;55946;(4, 14, 24, 17, 55946);יורשנה;5;(4, 14, 24, 66, 212226);ועבדי כלב עקב היתה רוח אחרת עמו וימלא אחרי והביאתיו אל הארץ אשר בא שמה וזרעו יורשנה
(267311, 30, 4);[50, 6, 30, 1];87;אלון;70147;(5, 10, 1, 10, 70147);אבנים;3;(5, 10, 1, 32, 267311);בעת ההוא אמר יהוה אלי פסל לך שני לוחת אבנים כראשנים ועלה אלי ההרה ועשית לך ארון עץ
(267957, 30, 4);[50, 6, 30, 1];87;אלון;70314;(5, 10, 11, 14, 70314);נשבעתי;1;(5, 10, 11, 49, 267957);ויאמר יהוה אלי קום לך למסע לפני העם ויבאו ויירשו את הארץ אשר נשבעתי לאבתם לתת להם
(279152, 30, 4);[50, 6, 30, 1];87;אלון;73233;(5, 18, 1, 9, 73233);ונחלה;2;(5, 18, 1, 30, 279152);לא יהיה לכהנים הלוים כל שבט לוי חלק ונחלה עם ישראל אשי יהוה ונחלתו יאכלון
(5125, 31, 4);[50, 6, 30, 1];87;אלון;1364;(1, 4, 20, 10, 1364);ומקנה;4;(1, 4, 20, 31, 5125);ותלד עדה את יבל הוא היה אבי ישב אהל ומקנה
(36609, 31, 4);[50, 6, 30, 1];87;אלון;9727;(1, 27, 9, 2, 9727);נא;1;(1, 27, 9, 3, 36609);לך נא אל הצאן וקח לי משם שני גדיי עזים טבים ואעשה אתם מטעמים לאביך כאשר אהב
(53411, 31, 4);[50, 6, 30, 1];87;אלון;14234;(1, 36, 27, 2, 14234);בני;2;(1, 36, 27, 5, 53411);אלה בני אצר בלהן וזעון ועקן
(68047, 31, 4);[50, 6, 30, 1];87;אלון;18006;(1, 44, 20, 3, 18006);אדני;3;(1, 44, 20, 10, 68047);ונאמר אל אדני יש לנו אב זקן וילד זקנים קטן ואחיו מת ויותר הוא לבדו לאמו ואביו אהבו
(119610, 31, 4);[50, 6, 30, 1];87;אלון;31555;(2, 28, 27, 13, 31555);פניו;2;(2, 28, 27, 50, 119610);ועשית שתי טבעות זהב ונתתה אתם על שתי כתפות האפוד מלמטה ממול פניו לעמת מחברתו ממעל לחשב האפוד
(220090, 31, 4);[50, 6, 30, 1];87;אלון;58021;(4, 18, 24, 4, 58021);בני;2;(4, 18, 24, 10, 220090);כי את מעשר בני ישראל אשר ירימו ליהוה תרומה נתתי ללוים לנחלה על כן אמרתי להם בתוך בני ישראל לא ינחלו נחלה
(7800, 32, 4);[50, 6, 30, 1];87;אלון;2086;(1, 6, 20, 2, 2086);למינהו;4;(1, 6, 20, 9, 7800);מהעוף למינהו ומן הבהמה למינה מכל רמש האדמה למינהו שנים מכל יבאו אליך להחיות
(39470, 32, 4);[50, 6, 30, 1];87;אלון;10494;(1, 28, 16, 5, 10494);אכן;3;(1, 28, 16, 22, 39470);וייקץ יעקב משנתו ויאמר אכן יש יהוה במקום הזה ואנכי לא ידעתי
(43706, 32, 4);[50, 6, 30, 1];87;אלון;11645;(1, 31, 2, 7, 11645);איננו;3;(1, 31, 2, 23, 43706);וירא יעקב את פני לבן והנה איננו עמו כתמול שלשום
(85251, 32, 4);[50, 6, 30, 1];87;אלון;22482;(2, 6, 8, 18, 22482);אני;2;(2, 6, 8, 70, 85251);והבאתי אתכם אל הארץ אשר נשאתי את ידי לתת אתה לאברהם ליצחק וליעקב ונתתי אתה לכם מורשה אני יהוה
(125006, 32, 4);[50, 6, 30, 1];87;אלון;32965;(2, 31, 6, 7, 32965);בן;2;(2, 31, 6, 24, 125006);ואני הנה נתתי אתו את אהליאב בן אחיסמך למטה דן ובלב כל חכם לב נתתי חכמה ועשו את כל אשר צויתך
(246357, 32, 4);[50, 6, 30, 1];87;אלון;64750;(4, 34, 5, 3, 64750);מעצמון;6;(4, 34, 5, 15, 246357);ונסב הגבול מעצמון נחלה מצרים והיו תוצאתיו הימה
(254522, 32, 4);[50, 6, 30, 1];87;אלון;66871;(5, 3, 1, 2, 66871);ונעל;2;(5, 3, 1, 6, 254522);ונפן ונעל דרך הבשן ויצא עוג מלך הבשן לקראתנו הוא וכל עמו למלחמה אדרעי
(283532, 32, 4);[50, 6, 30, 1];87;אלון;74418;(5, 21, 16, 19, 74418);השנואה;3;(5, 21, 16, 61, 283532);והיה ביום הנחילו את בניו את אשר יהיה לו לא יוכל לבכר את בן האהובה על פני בן השנואה הבכר
(11175, 33, 4);[50, 6, 30, 1];87;אלון;3008;(1, 9, 19, 3, 3008);בני;2;(1, 9, 19, 9, 11175);שלשה אלה בני נח ומאלה נפצה כל הארץ
(27406, 33, 4);[50, 6, 30, 1];87;אלון;7313;(1, 22, 7, 9, 7313);הנני;3;(1, 22, 7, 36, 27406);ויאמר יצחק אל אברהם אביו ויאמר אבי ויאמר הנני בני ויאמר הנה האש והעצים ואיה השה לעלה
(30740, 33, 4);[50, 6, 30, 1];87;אלון;8213;(1, 24, 27, 14, 8213);אנכי;2;(1, 24, 27, 52, 30740);ויאמר ברוך יהוה אלהי אדני אברהם אשר לא עזב חסדו ואמתו מעם אדני אנכי בדרך נחני יהוה בית אחי אדני
(31928, 33, 4);[50, 6, 30, 1];87;אלון;8525;(1, 24, 48, 19, 8525);לבנו;3;(1, 24, 48, 73, 31928);ואקד ואשתחוה ליהוה ואברך את יהוה אלהי אדני אברהם אשר הנחני בדרך אמת לקחת את בת אחי אדני לבנו
(63348, 33, 4);[50, 6, 30, 1];87;אלון;16820;(1, 42, 7, 17, 16820);כנען;2;(1, 42, 7, 71, 63348);וירא יוסף את אחיו ויכרם ויתנכר אליהם וידבר אתם קשות ויאמר אלהם מאין באתם ויאמרו מארץ כנען לשבר אכל
